Zbar1,Zbar2,Zbar3,ZbarX12,ZbarX22,ZbarX32,X1,y,y_pred,p_pred
0.00019999999999999993,0.3484,0.6514,-0.00010307389787674513,-0.17955473010129008,-0.335711685384559,-1.3178487207619962,0.0,0.0,0.33893266866391286
0.0,0.4688,0.5311999999999999,-0.0,-0.07412504633439869,-0.08399152007856778,-1.3178487207619962,0.0,0.0,0.31371407091496895
0.0,0.6092000000000001,0.3907999999999999,-0.0,-0.055340508762420554,-0.035500772856785864,-1.3178487207619962,1.0,0.0,0.28570022962061936
0.0,0.5190000000000002,0.48099999999999976,-0.0,-0.14387744044828482,-0.13334306137885343,-1.3178487207619962,1.0,0.0,0.30345422015240486
0.0,0.6196000000000002,0.3803999999999999,0.0,0.24240129407980693,0.14882093652026873,-1.3178487207619962,0.0,0.0,0.284076034472279
0.0,0.29780000000000006,0.7021999999999999,-0.0,-0.011397867564955784,-0.026875697125963563,-1.3178487207619962,1.0,0.0,0.34975917710598486
0.0002000000000000001,0.6301999999999998,0.3696000000000003,2.1777417063458396e-5,0.06862064116695735,0.04024466673327114,-1.3178487207619962,0.0,0.0,0.28172986096685815
0.0002000000000000001,0.7698000000000002,0.22999999999999987,0.00016470665613282898,0.6339559194552586,0.18941265455275313,-1.3178487207619962,0.0,0.0,0.25667015581366354
0.0,0.6297999999999998,0.3702000000000003,0.0,0.7093484305240099,0.41695901711652705,-1.3178487207619962,1.0,0.0,0.28274851359676934
0.0,0.5588000000000001,0.44119999999999987,-0.0,-0.10795808806667734,-0.08523820410704729,-1.3178487207619962,1.0,0.0,0.2955283810467062
0.0,0.4073999999999999,0.5926,0.0,0.038159775635784404,0.05550683122672029,-1.3178487207619962,1.0,0.0,0.32644637834088697
0.00020000000000000015,0.5394000000000001,0.4604,-0.00016877245222781883,-0.4551793036584272,-0.38851418502843865,-1.3178487207619962,0.0,0.0,0.298974973677543
0.0,0.3271999999999999,0.6728000000000001,-0.0,-0.678800961690728,-1.3957741046012286,-1.3178487207619962,1.0,0.0,0.3441337453371798
0.0,0.13840000000000002,0.8615999999999999,-0.0,-0.19852864449836194,-1.2359268793337326,-1.3178487207619962,0.0,0.0,0.38664811830926255
0.0,0.4386,0.5614,0.0,0.28102337764440316,0.35970479755943446,-1.3178487207619962,1.0,0.0,0.3200430064861011
