term,T1,T2,T3
1,0.0021381007460779355,0.3305232367182308,0.00038888146707269936
2,0.0007988735803957472,0.3328847708425869,0.001144157017351279
3,0.0006388837289987236,0.3329271424454111,0.00038700134189759665
4,0.3322740296020177,0.00032420358141765644,0.00037115910774262296
5,0.33278858553639595,0.0006560645325333594,0.0004315524800323583
6,0.3288666882294748,0.0014224718436747278,0.0004934538322945709
7,0.0013606957740986655,0.0009099445288539453,0.3309853578245098
8,0.0005243413619276796,0.00011962334154880385,0.3340730523616406
9,0.0006098014406125991,0.0002325421657427828,0.3317253845674585
