coef,est
omega1,-0.006064489159882669
omega2,-1.0083008519849344
omega3,0.9890850425179138
omega4,0.001232676683354826
omega5,0.0019188741787098552
omega6,-0.020950369834878857
omega7,2.0032194629138136
