term,T1,T2,T3
1,0.00017378152828025696,0.0014654560980440887,0.3305479643544752
2,0.0005081774608698422,0.0006017068779494196,0.33284137683136966
3,0.0004839080554643145,0.0013908799469116832,0.3312075765670934
4,0.0005560138316894174,0.33196360901781435,0.0011008387235691
5,0.00045799835738282975,0.33334855317222944,0.0007223504883696989
6,0.0014047600497996532,0.3285419559630717,0.0014855092419001781
7,0.3311641594080223,0.0017203253670486198,0.0005914642769201974
8,0.33434067465026024,0.00018933655672831204,0.00041128747416570955
9,0.3309105266582311,0.0007781770002026611,0.0010916320421367827
