term,T1,T2,T3
1,0.000551279396227854,0.0021315081144090003,0.33088363325720266
2,0.0006959272009604743,0.0006279467144845624,0.3340187675913863
3,0.0008606201017346816,0.0008585944539076345,0.3327498061035887
4,0.0009476422056068153,0.332019456390346,0.0003985871674823287
5,0.0010928748754853947,0.3324979972961203,0.0006846108187931631
6,0.0007995359037188636,0.32985217871973266,0.0005215521867854022
7,0.33072466630737707,0.0014039401314287622,0.0002206628597951156
8,0.33325928556132206,0.00028875745390972746,0.0002517040173597539
9,0.33106816844756703,0.0003196207256612363,0.00027067599760677335
