Zbar1,Zbar2,Zbar3,y,y_pred
0.4907000000000005,0.5091999999999995,0.0001,0.10446087079775657,0.04560525149072985
0.5623,0.43770000000000037,0.0,0.2502988638446504,0.11736484955397969
0.43870000000000037,0.5613000000000001,0.0,0.01605558834896348,-0.006568135966085048
0.5110999999999996,0.48870000000000063,0.0002,0.05002007598845282,0.06609350672720311
0.7448999999999996,0.2550999999999999,0.0,0.4525392582224561,0.30045678447278124
0.5007000000000003,0.4992000000000002,0.0001,-0.02749453053061446,0.05563219206678648
0.2784,0.7134999999999994,0.008100000000000007,0.3331156480532069,-0.1646029800335257
0.7119999999999994,0.2880000000000003,0.0,0.49034455926421905,0.2674681499775533
0.12859999999999994,0.8630000000000015,0.008400000000000003,-0.41939240960147206,-0.31470666047890733
0.4902000000000004,0.5096999999999997,0.0001,-0.1729910398768535,0.04510390446192688
0.2794000000000001,0.7125999999999995,0.008000000000000007,-0.23629450174195954,-0.16363358243723788
0.22819999999999993,0.7539000000000002,0.017899999999999992,0.01637343802784308,-0.21167516851617374
0.7275999999999991,0.26330000000000003,0.009099999999999999,0.37490175295334294,0.2861401552561353
0.8223999999999987,0.17749999999999996,0.0001,0.800645920985013,0.3781988703985407
0.6445999999999996,0.3375000000000006,0.017899999999999996,0.19513743769235137,0.20584663707084114
0.3811000000000005,0.6005000000000004,0.018399999999999996,-0.10656120303851457,-0.05819676480167161
0.3272000000000002,0.6639000000000006,0.0089,-0.015194417295988583,-0.11540513833182418
0.5619000000000001,0.42950000000000066,0.008600000000000005,0.10800654422059464,0.11982726760428061
0.6630000000000007,0.3286000000000004,0.008400000000000003,0.42627730922945317,0.22113304390558192
0.6708000000000006,0.3291000000000004,0.0001,0.21387459239332474,0.22619045126551687
0.5509999999999997,0.4490000000000003,0.0,0.07516053196104489,0.10603440670303507
0.1581,0.8418999999999988,0.0,-0.5753214839035801,-0.2879240885302452
0.5527999999999998,0.43990000000000035,0.007300000000000006,0.023845262994752314,0.11026989768293544
0.43100000000000066,0.5508,0.018199999999999994,0.058239676172847865,-0.008228924249782577
0.3703999999999998,0.620999999999999,0.008600000000000003,-0.37667973933618937,-0.0721886444272111
0.4407000000000004,0.5502999999999998,0.009000000000000001,-0.09244285136203967,-0.0015660663322583578
0.631799999999999,0.3396000000000007,0.028600000000000052,0.13361396088544142,0.19657487449450792
0.4308000000000008,0.5504,0.018799999999999994,-0.06742033878201292,-0.00822968429339601
0.6320999999999988,0.3678999999999997,0.0,0.09711440342037791,0.18735289477485745
0.5811000000000013,0.3903000000000001,0.02860000000000005,-0.08644125127270463,0.14573828577390024
0.3198999999999999,0.6619000000000006,0.018199999999999994,-0.12537849835554615,-0.11962823404977707
0.3079999999999998,0.6920000000000007,0.0,0.0990038604876129,-0.13762024929515115
0.30030000000000023,0.6833000000000012,0.0164,0.1470995088771252,-0.13988037388257196
0.4212999999999999,0.5212999999999998,0.057400000000000104,0.13301535310478574,-0.004902843771923529
0.27770000000000006,0.7029000000000002,0.01939999999999999,-0.03562864373750063,-0.16154236574492215
0.5914000000000008,0.39040000000000014,0.018199999999999997,-0.045214893442666604,0.15260320259017235
0.7325999999999987,0.26739999999999997,0.0,0.16909902510352648,0.28812364756423053
0.5309000000000008,0.46029999999999954,0.0088,-0.027729435051246032,0.08881034474114062
0.5018000000000001,0.48950000000000066,0.008700000000000003,-0.1982738157322821,0.0595986512034958
0.3181999999999998,0.6735000000000007,0.008300000000000005,-0.09830692629263993,-0.12462916361818345
0.6322999999999992,0.34900000000000025,0.018699999999999987,-0.020839971638509702,0.19377987185283443
0.6617000000000008,0.2793,0.05900000000000014,0.44511280607522496,0.23667755105757526
0.40030000000000016,0.5994000000000005,0.00030000000000000003,-0.29797764977380936,-0.04497169839419053
0.5324000000000008,0.43910000000000043,0.028500000000000053,-0.010339234064932201,0.09687378870718402
0.2789,0.6836000000000012,0.03750000000000002,-0.23277116143554322,-0.15431247337724763
0.5298000000000006,0.46999999999999975,0.0002,0.02335223036751044,0.08484388560443078
0.36899999999999983,0.6135999999999996,0.0174,-0.2632631832303338,-0.0706623275118801
0.25929999999999975,0.7322999999999987,0.008400000000000005,-0.5049888464970711,-0.18365454714984064
0.5615000000000002,0.43850000000000044,0.0,0.3883865657548866,0.1165626943078952
0.4621999999999997,0.5003000000000002,0.037500000000000026,-0.10824436696103756,0.029481347381878284
0.38010000000000044,0.6018000000000002,0.018099999999999995,-0.2565534003799419,-0.05929934824323115
0.5414000000000002,0.45859999999999956,0.0,-0.11877011500494783,0.09640854375002095
0.5630000000000001,0.37920000000000037,0.05780000000000011,0.30288968739981637,0.13731209003607636
0.3487000000000003,0.6028000000000002,0.04850000000000003,-0.2630975848566097,-0.08066181741139485
0.46119999999999955,0.5195999999999998,0.019199999999999988,0.14137555373617827,0.022385400903088538
0.7449999999999991,0.2364000000000003,0.0186,0.49180116012235664,0.3067501956836793
0.4912000000000005,0.47039999999999976,0.038400000000000004,0.023433817631247855,0.05885914320430585
0.8137999999999993,0.1572,0.029000000000000057,0.530139013244598,0.3791983788240183
0.5002000000000002,0.4906000000000006,0.009199999999999998,0.31187750926195923,0.0581608230179165
0.39860000000000023,0.5923000000000006,0.0091,-0.19304978134822282,-0.043746189696141
0.3403000000000007,0.659700000000001,0.0,-0.08449875423538789,-0.1052332312344865
0.4096999999999996,0.581200000000001,0.0091,-0.2334893140413934,-0.03261628565671823
0.5103999999999996,0.48060000000000075,0.009000000000000001,0.11940205678276872,0.06832170948285837
0.552,0.3995000000000003,0.048500000000000015,0.031585795746358336,0.12318588449984465
0.5009000000000001,0.4906000000000006,0.008500000000000004,-0.044673288696329916,0.0586296336290148
0.5811000000000011,0.39270000000000016,0.026200000000000025,0.18780584083560958,0.14493917070226936
