term,T1,T2,T3
1,0.3335054854768751,0.00034913648716132793,0.00036514749295098024
2,0.3308235074700613,0.0009318709079000124,0.0011025158727967052
3,0.33171325242148925,0.0005540972190086744,0.0006302433298363126
4,0.0003706617307405476,0.001155130281901013,0.33145197323717046
5,0.0006072029513572392,0.0014563767912856886,0.33164973037404055
6,0.0006944498669170487,0.0006622594724757925,0.3329163804191101
7,0.0005589994226761934,0.3322709158803714,0.0005014034442505771
8,0.0005910567089074979,0.3309308683118508,0.0008199701965177961
9,0.0011353839509760104,0.33168934464804534,0.0005626356333265457
