Zbar1,Zbar2,Zbar3,ZbarX12,ZbarX22,ZbarX32,X1,y,y_pred,p_pred
0.6506,0.34940000000000004,0.0,-0.335299389793052,-0.18007009959067383,-0.0,-1.3178487207619962,0.0,0.0,0.33973951034015665
0.5301999999999998,0.46960000000000013,0.00019999999999999993,-0.08383340351215479,-0.07425153958752909,-3.1623313282593286e-5,-1.3178487207619962,0.0,0.0,0.31365769050882514
0.38919999999999993,0.6108000000000001,0.0,-0.035355426806195134,-0.05548585481301129,-0.0,-1.3178487207619962,1.0,0.0,0.28348663008547237
0.4807999999999998,0.5192000000000002,0.0,-0.133287617278488,-0.14393288454865025,-0.0,-1.3178487207619962,1.0,0.0,0.30228267588655167
0.3797999999999999,0.6202000000000001,0.0,0.1485862031819087,0.24263602741816695,0.0,-1.3178487207619962,0.0,0.0,0.28374980109553205
0.7018,0.2982,0.0,-0.026860387700087196,-0.01141317699083215,-0.0,-1.3178487207619962,1.0,0.0,0.35357096840978586
0.36980000000000035,0.6301999999999998,0.0,0.0402664441503346,0.06862064116695735,0.0,-1.3178487207619962,0.0,0.0,0.28036024077709115
0.2283999999999999,0.7716000000000001,0.0,0.18809500130369053,0.6354382793604539,0.0,-1.3178487207619962,0.0,0.0,0.2554705642745417
0.3696000000000003,0.6299999999999998,0.0004000000000000002,0.41628323264794276,0.7095736920135379,0.0004505229790562149,-1.3178487207619962,1.0,0.0,0.2849755167711033
0.4401999999999999,0.5598000000000001,0.0,-0.08504500781487358,-0.10815128435885106,-0.0,-1.3178487207619962,1.0,0.0,0.29385282585989003
0.5910000000000002,0.40899999999999975,0.0,0.0553569646557403,0.0383096422067644,0.0,-1.3178487207619962,1.0,0.0,0.32842700722294677
0.45999999999999996,0.5398000000000001,0.0002000000000000002,-0.388176640123983,-0.45551684856288277,-0.0001687724522278189,-1.3178487207619962,0.0,0.0,0.2952097742719899
0.6712000000000001,0.3285999999999999,0.00020000000000000006,-1.3924547844951616,-0.6817053667835368,-0.0004149150132583915,-1.3178487207619962,1.0,0.0,0.33863713924274735
0.8615999999999999,0.13839999999999997,0.0,-1.2359268793337326,-0.19852864449836186,-0.0,-1.3178487207619962,0.0,0.0,0.387832318566223
0.5604,0.43959999999999994,0.0,0.35906406938423063,0.281664105819607,0.0,-1.3178487207619962,1.0,0.0,0.32380134226209817
0.4305999999999998,0.5692000000000002,0.0002,0.36735073303456406,0.4855922834260892,0.0001706227278376982,-1.3178487207619962,0.0,0.0,0.2964789886662926
0.3492000000000001,0.641,0.009799999999999998,-0.069614778507625,-0.12778657795930015,-0.001953679351015821,-1.1994342000927734,0.0,0.0,0.2973844678154477
0.3400000000000003,0.6599999999999998,0.0,-0.35093649718595976,-0.6812296710080388,-0.0,-1.3178487207619962,0.0,0.0,0.2688750189435164
0.40020000000000006,0.5998000000000001,0.0,0.32955270924143654,0.49391732884311257,0.0,-1.3178487207619962,1.0,0.0,0.2900024073370135
0.43999999999999995,0.56,0.0,-0.18588205020993714,-0.2365771548126473,-0.0,-1.3178487207619962,0.0,0.0,0.2927837685731261
0.34900000000000003,0.651,0.0,-0.36867649886746645,-0.6877031540479102,-0.0,-1.3178487207619962,0.0,0.0,0.2706293753995361
0.6316,0.35980000000000006,0.0086,-1.5552692131538546,-0.8859814168663029,-0.021176876556559764,-1.1994342000927734,0.0,0.0,0.35353672833942007
0.34060000000000024,0.6593999999999998,0.0,0.12939054147577703,0.25049948047306897,0.0,-1.3178487207619962,1.0,0.0,0.275614819344327
0.5504,0.4496,0.0,0.9380784838889861,0.7662792266651312,0.0,-1.3178487207619962,1.0,0.0,0.32607410600837883
0.4797999999999998,0.5202000000000002,0.0,-0.7760518694501043,-0.8413967955146823,-0.0,-1.3178487207619962,1.0,0.0,0.296227631379556
0.5299999999999999,0.47000000000000003,0.0,-0.8533443961710774,-0.7567393701894461,-0.0,-1.3178487207619962,0.0,0.0,0.3075221244734497
0.5706,0.42939999999999995,0.0,0.13390842001946995,0.10077160104514615,0.0,-1.3178487207619962,0.0,0.0,0.32439548357884274
0.30060000000000003,0.6994,0.0,-0.2841369940010131,-0.6610958536404143,-0.0,-1.3178487207619962,0.0,0.0,0.26121038368958155
0.7107999999999999,0.2892000000000002,0.0,-0.4158510273367576,-0.1691954376840045,-0.0,-1.3178487207619962,0.0,0.0,0.35369428798226515
0.8408000000000002,0.15919999999999992,0.0,-1.0027946489386976,-0.1898726309598484,-0.0,-1.3178487207619962,0.0,0.0,0.3833669563710808
0.551,0.449,0.0,-0.24388422021838646,-0.19873686910717878,-0.0,-1.3178487207619962,0.0,0.0,0.31716350586272873
0.5216000000000002,0.4783999999999998,0.0,-0.41340223464467973,-0.3791633992599974,-0.0,-1.3178487207619962,0.0,0.0,0.3090858256069463
0.6810000000000003,0.3189999999999998,0.0,0.044935790956384135,0.02104921779014174,0.0,-1.3178487207619962,1.0,0.0,0.3490730684858766
0.4206000000000001,0.5793999999999999,0.0,0.5682659070477494,0.7828180374309697,0.0,-1.3178487207619962,0.0,0.0,0.2966973663425972
0.5696000000000001,0.43019999999999997,0.00020000000000000006,0.060423427850584514,0.045635812256533445,2.121609123967153e-5,-1.3178487207619962,0.0,0.0,0.32359105058069004
0.48999999999999994,0.5100000000000001,0.0,-0.18204009563189358,-0.1894703036168689,-0.0,-1.3178487207619962,0.0,0.0,0.30388858355426346
0.6846,0.3153999999999999,0.0,-0.44717772875958084,-0.20601790191465347,-0.0,-1.3178487207619962,0.0,0.0,0.3472144183473216
0.6418000000000001,0.35819999999999996,0.0,0.5748569397389631,0.32083788690323545,0.0,-1.3178487207619962,0.0,0.0,0.34320729514078474
0.6607999999999997,0.3392000000000003,0.0,0.35960833090520705,0.18459313838233413,0.0,-1.3178487207619962,0.0,0.0,0.3462019342698922
0.6006000000000001,0.3994,0.0,-0.41999235072298696,-0.2792956125187495,-0.0,-1.3178487207619962,0.0,0.0,0.32741087123026574
0.5301999999999999,0.46960000000000013,0.00019999999999999993,0.7332905772649307,0.6494780367476644,0.0002766090446114412,-1.3178487207619962,1.0,0.0,0.32023210291356907
0.6702,0.3297999999999999,0.0,-0.0849152628884066,-0.04178611414592135,-0.0,-1.3178487207619962,0.0,0.0,0.34581513544924
0.5404000000000001,0.4594,0.00020000000000000015,-0.4753405719799212,-0.40409226270831927,-0.00017592175128790577,-1.3178487207619962,1.0,0.0,0.3129022019298665
0.5506000000000001,0.4494,0.0,0.4863813479259538,0.39698470351965787,0.0,-1.3178487207619962,1.0,0.0,0.32264354508887444
0.5119999999999999,0.47940000000000016,0.0086,0.2597847440495413,0.24324376229951206,0.00436357187270714,-1.3178487207619962,1.0,0.0,0.31046598615788623
0.4006000000000002,0.5913999999999999,0.007999999999999995,0.04294300008236095,0.06339613142463368,0.00085757364118544,-1.3178487207619962,0.0,0.0,0.28504844245396693
0.3289999999999999,0.671,0.0,0.1598637664945398,0.3260443383520858,0.0,-1.3178487207619962,0.0,0.0,0.27375375733922697
0.8309999999999997,0.16900000000000026,0.0,-1.642217563318899,-0.3339768570407875,-0.0,-1.3178487207619962,1.0,0.0,0.3784280785305942
0.7816,0.21839999999999998,0.0,1.2937301039069122,0.3615028847150328,0.0,-1.3178487207619962,1.0,0.0,0.37839095016706725
0.6724000000000001,0.3275999999999999,0.0,-0.375786028497615,-0.18308670870883195,-0.0,-1.3178487207619962,0.0,0.0,0.3446885131265049
0.4595999999999999,0.5398000000000001,0.0006000000000000004,0.3906011898124654,0.45876092746033265,0.0005099232242982582,-1.3178487207619962,1.0,0.0,0.3025350042646842
0.5006,0.4994,0.0,-0.01360930409290637,-0.013576680910901797,-0.0,-1.3178487207619962,1.0,0.0,0.3077136021388112
0.4913999999999999,0.5086,0.0,-0.3120053667155462,-0.3229261894821466,-0.0,-1.3178487207619962,0.0,0.0,0.3030528402242173
0.3299999999999999,0.67,0.0,0.0952125967255716,0.19331042365494847,0.0,-1.3178487207619962,0.0,0.0,0.27302097767493794
0.6926000000000001,0.3074,0.0,-0.1996445821901124,-0.08860921825763868,-0.0,-1.3178487207619962,0.0,0.0,0.35047094371235477
0.5202000000000002,0.4797999999999998,0.0,0.772315553569466,0.7123356451415407,0.0,-1.3178487207619962,0.0,0.0,0.3185460251768014
0.8053999999999999,0.18519999999999995,0.009399999999999997,0.013216458990805428,0.0030390963559686675,0.00015425219085370126,-1.3178487207619962,0.0,0.0,0.3762253629843687
0.27640000000000003,0.715,0.008600000000000002,0.0014426169610172496,0.003731805814498311,4.488605595060907e-5,-1.3178487207619962,0.0,0.0,0.2591378280865579
0.4797999999999998,0.5202000000000002,0.0,-0.8347035238442341,-0.9049870218919779,-0.0,-1.3178487207619962,0.0,0.0,0.2956985585177018
0.49179999999999996,0.5082,0.0,0.2085333214130306,0.21548725893066725,0.0,-1.3178487207619962,0.0,0.0,0.30775175848288117
0.23920000000000002,0.7607999999999999,0.0,0.02491281725512398,0.07923775655392275,0.0,-1.3178487207619962,0.0,0.0,0.25403538180137375
0.5896000000000002,0.41039999999999976,0.0,0.49150641771967013,0.34212047800568596,0.0,-1.3178487207619962,1.0,0.0,0.3311349277518941
0.6514,0.3486000000000001,0.0,0.2335540625386642,0.12498763616975493,0.0,-1.3178487207619962,0.0,0.0,0.34331305567652104
0.4192,0.5808,0.0,0.8618368327263713,1.1940716422888273,0.0,-1.3178487207619962,1.0,0.0,0.29965151214928126
0.3208000000000001,0.6698000000000001,0.009400000000000002,-0.38984249514969166,-0.8139541871922177,-0.011423065630944829,-1.1994342000927734,1.0,0.0,0.2865937316710864
0.5806,0.41940000000000005,0.0,-0.7640230794778418,-0.5518967956131706,-0.0,-1.3178487207619962,0.0,0.0,0.3203071289436535
0.6208000000000001,0.37899999999999995,0.00020000000000000004,0.5679094186089518,0.3467101637448336,0.0001829605085724716,-1.3178487207619962,0.0,0.0,0.33845249971479785
0.48999999999999994,0.51,0.0,-0.7709361446305086,-0.8024029260439989,-0.0,-1.3178487207619962,0.0,0.0,0.29868679805269743
0.4010000000000002,0.5903999999999999,0.008599999999999998,0.7669723247288057,1.1292280810969741,0.01644878302410904,-1.3178487207619962,1.0,0.0,0.2928986038610338
0.26999999999999996,0.7216,0.0084,0.5848423479788378,1.5630453270427016,0.018195095270452735,-1.3178487207619962,0.0,0.0,0.2679708463647534
0.6208000000000001,0.3791999999999999,0.0,0.4799064686237061,0.293138745009841,0.0,-1.3178487207619962,0.0,0.0,0.3379382525416282
0.4305999999999998,0.5694000000000002,0.0,0.6651960562163909,0.8796159647227434,0.0,-1.3178487207619962,0.0,0.0,0.29968069968737276
0.3706000000000001,0.6209999999999999,0.008399999999999994,0.3258726601014291,0.5460521368672083,0.007386212479363201,-1.3178487207619962,0.0,0.0,0.282130899348684
0.5918000000000001,0.4081999999999998,0.0,-0.49579178853847367,-0.34197737087091046,-0.0,-1.3178487207619962,0.0,0.0,0.324826522267064
0.35940000000000005,0.6406000000000001,0.0,0.40541886541581046,0.7226247222742576,0.0,-1.3178487207619962,1.0,0.0,0.2829903005979216
0.5202000000000002,0.4797999999999997,0.0,0.0011676434460320508,0.0010769614098542434,0.0,-1.3178487207619962,0.0,0.0,0.3121650089402064
0.35999999999999993,0.6400000000000001,0.0,-0.050148721725891916,-0.08915328306825232,-0.0,-1.3178487207619962,1.0,0.0,0.2771726118439742
0.5802,0.41979999999999995,0.0,-0.38991330643584793,-0.2821192796307634,-0.0,-1.3178487207619962,0.0,0.0,0.32284144656300745
0.5710000000000001,0.42899999999999994,0.0,-0.3953498470620233,-0.2970316714353905,-0.0,-1.3178487207619962,0.0,0.0,0.3206589951175655
0.5018000000000004,0.48959999999999976,0.0086,-0.28264434377179565,-0.27577256020460533,-0.004844044153920766,-1.3178487207619962,1.0,0.0,0.30387324460031023
0.5408000000000001,0.45919999999999994,0.0,0.07368228463700394,0.06256454346396487,0.0,-1.3178487207619962,0.0,0.0,0.3173111210761047
0.5234000000000001,0.4682,0.008399999999999994,-0.30583305249044446,-0.27357859223543385,-0.004908287430110301,-1.3178487207619962,0.0,0.0,0.3086173658891222
0.6202000000000001,0.37959999999999994,0.00020000000000000006,-0.5687296065620313,-0.34809699879223965,-0.00018340200147114847,-1.3178487207619962,1.0,0.0,0.3310369195427959
0.45019999999999993,0.5498,0.0,0.5960970454124841,0.72797457922653,0.0,-1.3178487207619962,0.0,0.0,0.30281088552589625
0.7331999999999997,0.25900000000000023,0.0077999999999999944,1.8840491260875127,0.6655329018776138,0.02004307580944162,-1.3178487207619962,0.0,0.0,0.3678989023003882
0.6118000000000001,0.3881999999999999,0.0,0.07694494986101696,0.048823193095859384,0.0,-1.3178487207619962,1.0,0.0,0.3332958489031004
0.5912000000000002,0.4087999999999998,0.0,0.7587119194450287,0.5246302988314064,0.0,-1.3178487207619962,1.0,0.0,0.3333379049498467
0.4206000000000001,0.571,0.008399999999999994,-0.1730944224727914,-0.2349902882357676,-0.0034569499495279276,-1.3178487207619962,0.0,0.0,0.28694949364720257
0.8018000000000001,0.19800000000000004,0.00019999999999999993,-0.19623474485722367,-0.04845906645264441,-4.894855197236807e-5,-1.3178487207619962,1.0,0.0,0.3767699229319617
0.4599999999999998,0.5308000000000003,0.009200000000000002,0.1993302092698121,0.23000972843568773,0.003986604185396244,-1.3178487207619962,1.0,0.0,0.2987657360612002
0.5614,0.4385999999999999,0.0,-0.8049667011004153,-0.6288891968340614,-0.0,-1.3178487207619962,1.0,0.0,0.31541228970953994
0.7339999999999998,0.2574000000000002,0.008599999999999997,0.12223225600401719,0.04286455408097283,0.0014321490485484302,-1.1994342000927734,0.0,0.0,0.3882178168352586
0.6299999999999998,0.37000000000000033,0.0,1.027115661085593,0.6032266580978887,0.0,-1.3178487207619962,1.0,0.0,0.3434394317647595
0.6212,0.37000000000000005,0.008799999999999997,0.2850241976083762,0.16976650533660534,0.004037689856654395,-1.3178487207619962,1.0,0.0,0.33459118534762
0.541,0.45899999999999996,0.0,0.3692794576542573,0.31330734022791884,0.0,-1.3178487207619962,0.0,0.0,0.31966913571046845
0.48080000000000006,0.5107999999999999,0.0084,-0.31442181269505687,-0.3340404782126352,-0.005493226344921958,-1.3178487207619962,0.0,0.0,0.29892708707919574
0.6397999999999999,0.35020000000000023,0.009999999999999998,-0.0925118106792585,-0.05063713050934097,-0.0014459489008949436,-1.1994342000927734,1.0,0.0,0.36396796544000176
0.6998000000000001,0.3002,0.0,-1.4807455825854403,-0.6352098083626024,-0.0,-1.3178487207619962,0.0,0.0,0.3454352793112808
0.38979999999999987,0.6102000000000002,0.0,0.3071628508993883,0.48083830584609244,0.0,-1.3178487207619962,0.0,0.0,0.28767051791110504
0.5012,0.4988000000000001,0.0,0.5627706212583331,0.5600757898716213,0.0,-1.3178487207619962,1.0,0.0,0.3128494252580306
0.7128000000000001,0.2789999999999999,0.008199999999999999,0.503216100932611,0.1969658980923098,0.005788961879415558,-1.3178487207619962,1.0,0.0,0.3567422467536785
0.43079999999999996,0.5608000000000001,0.0084,-0.1815440365653002,-0.23632752020849668,-0.0035398558661757697,-1.3178487207619962,0.0,0.0,0.2890826761448637
0.5403999999999998,0.4506000000000002,0.009,-1.2249425468796127,-1.0213899178829644,-0.020400597560911393,-1.3178487207619962,0.0,0.0,0.30569373214000634
