term,T1,T2,T3
1,0.0004236346214675893,0.00041203683767476143,0.3344227671663647
2,0.0005505605676329893,0.0008199374983997569,0.3313207218103957
3,0.0013640821067155788,0.00028723537021632173,0.3317437418585704
4,0.0009776080013487345,0.33202435044451795,0.0003667608191072484
5,0.00046843435904103903,0.33257599151444456,0.00019463813133276673
6,0.0001221423434245719,0.3329732653122972,0.00018532016701444074
7,0.3311040937383299,0.00031476918836428246,0.0012760353317247356
8,0.3329077533020159,4.24636142656178e-5,0.0003443891734882316
9,0.3320816909600237,0.0005499502198194816,0.0001456255420017481
