term,T1,T2,T3
1,0.33097824908017576,0.00020798678048427794,0.0015081202906586353
2,0.3317990176180077,0.002095029945509294,0.0005764130444660295
3,0.3321963062178131,0.0007695005223861285,0.0006262109907469467
4,0.0006316619550601532,0.000523930769224451,0.33258711430939597
5,0.0010216053471681647,0.00017834008823245482,0.3334496247455935
6,0.001991887829661858,0.0010131451330704152,0.32854628834492994
7,0.0002083979448674828,0.3316514962580885,0.0009922008539444398
8,0.0004054555117272812,0.33374334391704275,0.0001539977858057671
9,0.0007674184955187335,0.329817226585962,0.0015600296344590043
