term,T1,T2,T3
1,0.00026221268655357484,0.3335839890353996,0.00025527670752142906
2,0.0009244219439310281,0.3305538841368223,0.0012622877126576195
3,0.0005061773673915109,0.3317242975221668,0.0005493399078743362
4,0.33142872904056647,0.0005444343895961665,0.0011552993308893797
5,0.331594061634738,0.001128884945628121,0.0011430725594769784
6,0.332983388268411,0.0005244959165561793,0.0009139040875059327
7,0.000499984429774944,0.0003681188768112659,0.3324320619492365
8,0.0010882255578100312,0.0005013864442448199,0.3307173312188291
9,0.0007127990708234421,0.0010705087327745788,0.3315714265260087
