coef,est
omega1,-1.0088927139818082
omega2,0.9882179357337328
omega3,-0.003027879738361605
omega4,0.0018441309970294913
omega5,-0.02102485027854284
omega6,0.0013166409657678554
omega7,2.0038910248470128
