Zbar1,Zbar2,Zbar3,ZbarX12,ZbarX22,ZbarX32,X1,y,y_pred
0.0,0.39710000000000034,0.6029000000000002,-0.0,-0.28399799709000284,-0.4311820509835372,-1.3072358555884305,-2.477805322733364,-2.2254836392310264
0.0,0.5085999999999997,0.49140000000000045,-0.0,-0.03474899546409261,-0.03357384264855512,-1.3072358555884305,-2.291565572172153,-2.119865719392336
0.007900000000000008,0.3585999999999997,0.6334999999999991,-0.008157960566743573,-0.37030945053597975,-0.6541858251939292,-1.189337536299537,-1.9753917075450664,-2.033631025869461
0.0,0.4600999999999995,0.5399000000000003,0.0,0.18741339224263934,0.21991847527016112,-1.3072358555884305,-2.4241734700877666,-2.172243062525872
0.0001,0.5900000000000007,0.4098999999999996,0.0002495650349656625,1.4724337062974107,1.0229670783242495,-1.3072358555884305,-1.9299121318470327,-2.069593604745495
0.00030000000000000003,0.5794000000000011,0.42029999999999956,-0.0005959996462429419,-1.1510739834438706,-0.8349955043863607,-1.3072358555884305,-2.1610713267057955,-2.0277058200195954
0.0,0.8504999999999989,0.14950000000000013,0.0,0.655206263435057,0.11517147135043061,-1.3072358555884305,-1.7651849927475334,-1.795519395123954
0.0,0.5898000000000008,0.4101999999999995,0.0,0.4197854226277615,0.2919565621598971,-1.3072358555884305,-2.3433589271160384,-2.0485774858595365
0.0002,0.6700000000000006,0.3298000000000002,-1.599530299624997e-5,-0.05358426503743744,-0.026376254640816214,-1.3072358555884305,-1.8070865900375643,-1.9598688524597119
0.018499999999999996,0.6098999999999996,0.3715999999999997,0.03384684163330425,1.1158480384947165,0.6798641270776137,-1.3072358555884305,-1.9024772851214409,-2.0613238818837805
0.0,0.5201999999999997,0.4798000000000008,-0.0,-0.6359192902335208,-0.5865322480854362,-1.3072358555884305,-1.8267166814878446,-2.096456569038469
0.008500000000000004,0.4203999999999997,0.5711,0.0048478682416907455,0.23976985985962201,0.3257197120975981,-1.3072358555884305,-2.0376281794906954,-2.221093103474857
0.0001,0.5006000000000003,0.49930000000000035,1.7479297424950838e-5,0.08750136290930394,0.08727413204277959,-1.3072358555884305,-2.150330504040216,-2.1303037507491656
0.008300000000000005,0.4893000000000005,0.5024000000000001,-0.0036511573502093797,-0.21524232427198195,-0.22100499430664955,-1.189337536299537,-1.5745395625094518,-1.9074092873677206
0.00030000000000000003,0.5390000000000004,0.4606999999999995,-9.826556120164768e-5,-0.17655045829229377,-0.15090314681866343,-1.3072358555884305,-2.2307140434542347,-2.08724407458024
0.007900000000000008,0.5521,0.4400000000000004,0.00970597884586517,0.678312774785083,0.540586163567174,-1.3072358555884305,-2.0450672935426897,-2.0989689130120572
0.007500000000000005,0.5821000000000011,0.4103999999999994,-0.006518828185835825,-0.505947984930005,-0.35671027832893554,-1.3072358555884305,-2.292343635933652,-2.0452136539634003
0.007500000000000007,0.7538999999999996,0.23860000000000045,0.0017230925230673798,0.17320526041873277,0.05481731680051696,-1.3072358555884305,-2.360143665188965,-1.8887823429341333
0.016599999999999997,0.5210999999999999,0.46229999999999977,0.0016506305404022433,0.051815877988169216,0.04596906619445523,-1.189337536299537,-1.6385398821381734,-1.8895597810541727
0.0,0.6196999999999993,0.38030000000000064,-0.0,-0.4551958270830373,-0.27934641445809194,-1.3072358555884305,-1.9235217240281668,-2.001387654110048
0.0168,0.3797000000000004,0.6035000000000001,-0.028431567480363094,-0.64258727216035,-1.021336367523758,-1.189337536299537,-1.774763756384008,-2.0164672974758866
0.0,0.5791000000000006,0.4208999999999998,0.0,0.631447701115975,0.4589472239677318,-1.3072358555884305,-2.026899391112487,-2.0633971431511156
0.006800000000000004,0.6945000000000006,0.2987000000000003,-0.007445208907526473,-0.7603967038642848,-0.3270417500997292,-1.3072358555884305,-2.036388099244135,-1.9279154402191554
0.0001,0.5903000000000007,0.40959999999999946,-0.00010283137541433527,-0.6070136090708218,-0.4211973136971167,-1.3072358555884305,-1.9623436461584607,-2.0275882717340066
0.0001,0.7510999999999991,0.24880000000000027,3.270907033391918e-5,0.24567782727806664,0.081380166990791,-1.3072358555884305,-1.6803753439953555,-1.8855730634479877
0.008400000000000003,0.28890000000000027,0.7027000000000002,-0.0070484065067480135,-0.24241483807136932,-0.5896327681299796,-1.3072358555884305,-1.9985540426754942,-2.3421142936755817
0.006400000000000004,0.5835000000000012,0.4100999999999995,0.009465410976574998,0.862979266379925,0.6065257877333438,-1.3072358555884305,-1.7578994796732945,-2.070133600622028
0.027600000000000048,0.5828000000000012,0.38960000000000033,-0.03221637729545795,-0.6802791553548151,-0.4547645142866089,-1.3072358555884305,-2.02339487005145,-2.061317185033772
0.016399999999999998,0.31959999999999994,0.6640000000000008,-0.008312099671352404,-0.16198457652220902,-0.33653866962060996,-1.3072358555884305,-2.245359998860221,-2.3212058268779336
0.014799999999999992,0.4424000000000003,0.5428000000000001,0.006363512056170249,0.190217414435792,0.23338610433035226,-1.189337536299537,-2.2021108705066004,-1.968341786983588
0.03510000000000003,0.5643,0.4006000000000002,0.014773615183814323,0.23751427487824547,0.16861282742552752,-1.3072358555884305,-1.7697128052967923,-2.1055313828465807
0.02710000000000004,0.4393000000000005,0.5336000000000006,0.0075099683160928755,0.12173908048928411,0.14787155326447074,-0.9535408977217499,-1.4863175919113338,-1.5097107087755914
0.0001,0.5701000000000002,0.42980000000000057,-5.582493916142539e-5,-0.31825797815928625,-0.23993558851580665,-1.3072358555884305,-2.1044301424277347,-2.053398876448349
0.007600000000000005,0.7131999999999995,0.2792000000000001,-0.00013784269343197712,-0.012935448546800782,-0.005063905263974737,-1.3072358555884305,-2.2608286257117824,-1.9253811563953285
0.017099999999999994,0.6317999999999989,0.35110000000000013,0.030221521453625128,1.1166056873918322,0.6205132270390521,-1.189337536299537,-1.649956159910614,-1.8019278777772776
0.027700000000000034,0.2785000000000001,0.6938000000000005,-0.02673819603371146,-0.2688298770898424,-0.6697097620284839,-1.0714392170106435,-1.9149067428953237,-1.8986755722771842
0.026300000000000018,0.6642000000000007,0.3094999999999997,0.019668780245909116,0.496730184005051,0.23146340251364494,-1.3072358555884305,-1.8859717515308765,-2.0030537809049456
0.008200000000000004,0.3308000000000002,0.6610000000000007,0.010443747647270274,0.42131606362402524,0.8418679505909334,-1.3072358555884305,-2.397113895985572,-2.312747777333507
0.008200000000000004,0.2591999999999997,0.7325999999999987,0.007977067526095432,0.2521531588736503,0.7126828865387195,-1.189337536299537,-2.1732602829378473,-2.143878948779564
0.0,0.33840000000000064,0.6616000000000009,-0.0,-0.17713111649448565,-0.34630598898567266,-1.3072358555884305,-2.6018828531626954,-2.285734951305786
0.03640000000000002,0.6521999999999998,0.31139999999999973,0.015903724697747226,0.28495629801842665,0.13605549095819996,-1.0714392170106435,-1.5413562515005825,-1.54806245906208
0.008400000000000005,0.6605000000000006,0.3311000000000003,-0.0009394458228566779,-0.0738695197615281,-0.03702982285093406,-1.189337536299537,-1.5408505192459927,-1.7407521795375476
0.015700000000000002,0.45130000000000015,0.5330000000000007,0.003142780017996271,0.09033991223705207,0.10669437895490537,-1.189337536299537,-2.1536075941335993,-1.9584969253881432
0.017999999999999995,0.5516999999999999,0.4303000000000008,-0.03588859287532215,-1.099985371628624,-0.8579367507917308,-1.3072358555884305,-2.1070183206568114,-2.0741278084475985
0.017399999999999995,0.6918000000000009,0.2908000000000005,0.004701886345164495,0.1869405157232645,0.0785809511019447,-1.189337536299537,-1.9194363070828795,-1.7241230725814454
0.007900000000000008,0.6424999999999996,0.34960000000000024,0.003154839950432328,0.25658033774085665,0.13961165147735968,-1.3072358555884305,-1.910954926503905,-2.00112487146569
0.007800000000000007,0.46149999999999947,0.5307000000000007,-0.004055520111163613,-0.23995160657717995,-0.2759313491018629,-1.3072358555884305,-1.889582389419356,-2.170354677416589
