term,T1,T2,T3
1,0.0009158364580239815,0.33334460104669245,0.001046256822734327
2,0.0008616114494165921,0.3328711315737514,0.0009182215843528673
3,0.0013313154765858214,0.3321173349311559,0.0009208122077184733
4,0.33099953928597226,0.0002459550390234146,0.0011083252576814292
5,0.33060311639306234,0.00040777214795829984,0.0008880769778363419
6,0.3329021258182714,0.00016867012789453358,0.000451545708267349
7,0.001117517366216888,6.013603664544396e-5,0.3305724588138004
8,0.0004379486603592843,0.000454355090221002,0.33255325180221534
9,0.0008309890920913377,0.0003300440066574423,0.3315410508253934
