term,T1,T2,T3
1,0.0004804190681108733,0.3330960462898759,0.00046855152381044125
2,0.0007102768560679642,0.331099629908787,0.0008798165393765251
3,0.000426687054838475,0.3317287110765721,0.0005705727301157411
4,0.0010714786968325466,0.0004183032755823215,0.3317701124298087
5,0.0019209760457945368,0.0008553832573528632,0.3312260617596557
6,0.0009301826550522006,0.0006641272188836889,0.3329630244837235
7,0.3321809261323982,0.0005939291271718013,0.00044388854547679397
8,0.33074753835548015,0.0004264371262982293,0.0010531492359525227
9,0.331531515135425,0.0011174327194761404,0.0006248227520800285
