term,T1,T2,T3
1,0.33373850475810046,0.0006418711743388293,0.00026375454731440674
2,0.33218535670760846,0.0006200940176061736,0.00019759228779441516
3,0.33185871755537977,0.0006350760081201731,0.0007650658258562289
4,0.00043343440041218785,0.33210929033329745,0.0003036627257814783
5,0.0002644575202870204,0.331760690702528,0.0008907473792476034
6,0.0003714636503969531,0.33201774686302066,0.0007570119905165663
7,0.00012160174291316452,0.00020625853283666128,0.33243212127596156
8,0.0008293868510837326,0.0013449238279098134,0.33218063733975867
9,0.00019707681381826838,0.0006640485403424026,0.33220940662776893
