Zbar1,Zbar2,Zbar3,ZbarX12,ZbarX22,ZbarX32,X1,y,y_pred,p_pred
0.0,0.34900000000000003,0.6509999999999999,-0.0,-0.17986395179492035,-0.33550553758880547,-1.3178487207619962,0.0,0.0,0.3326881387961449
0.0,0.46980000000000005,0.5301999999999999,-0.0,-0.07428316290081166,-0.0838334035121548,-1.3178487207619962,0.0,0.0,0.3072000664292277
0.0,0.6124,0.3876,-0.0,-0.055631200863602015,-0.03521008075560441,-1.3178487207619962,1.0,0.0,0.27721534690235405
0.00019999999999999996,0.5190000000000001,0.48079999999999984,-5.544410036542764e-5,-0.1438774404482848,-0.13328761727848804,-1.3178487207619962,1.0,0.0,0.2961588007557344
0.0,0.6218,0.37820000000000004,0.0,0.24326198298712706,0.14796024761294863,-1.3178487207619962,0.0,0.0,0.2764437308689137
0.0,0.2994,0.7006000000000001,-0.0,-0.011459105268461252,-0.0268144594224581,-1.3178487207619962,1.0,0.0,0.34600902503570685
0.0,0.6321999999999999,0.3678000000000001,0.0,0.06883841533759195,0.04004866997969999,-1.3178487207619962,0.0,0.0,0.27363551674812847
0.0,0.7744000000000001,0.2255999999999999,0.0,0.6377441725463137,0.18578910811783095,-1.3178487207619962,0.0,0.0,0.24668438764222403
0.0,0.6339999999999999,0.36600000000000005,0.0,0.7140789218041003,0.41222852583643654,-1.3178487207619962,1.0,0.0,0.27564153654699947
0.0,0.5604000000000001,0.4395999999999999,-0.0,-0.1082672021341553,-0.08492909003956933,-1.3178487207619962,1.0,0.0,0.2877365725826483
0.0,0.4083999999999998,0.5916000000000001,0.0,0.03825344224264691,0.0554131646198578,-1.3178487207619962,1.0,0.0,0.3216416520890509
0.0,0.5398,0.4602,-0.0,-0.45551684856288266,-0.38834541257621086,-1.3178487207619962,0.0,0.0,0.29022331064417384
0.0,0.3285999999999999,0.6714000000000001,-0.0,-0.6817053667835368,-1.39286969950842,-1.3178487207619962,1.0,0.0,0.33093327469303874
0.0,0.13840000000000002,0.8615999999999999,-0.0,-0.19852864449836194,-1.2359268793337326,-1.3178487207619962,0.0,0.0,0.37685937560557164
0.0,0.4391999999999998,0.5608000000000001,0.0,0.28140781454952535,0.35932036065431217,-1.3178487207619962,1.0,0.0,0.31665443281292205
0.0,0.5712000000000002,0.4287999999999999,0.0,0.48729851070446617,0.3658151284840248,-1.3178487207619962,0.0,0.0,0.2882796345083921
0.009999999999999997,0.6419999999999999,0.34800000000000014,-0.001993550358179409,-0.12798593299511807,-0.06937555246464348,-1.1994342000927734,0.0,0.0,0.29094408293064167
0.0,0.6611999999999998,0.33880000000000027,-0.0,-0.6824682704098716,-0.34969789778412697,-1.3178487207619962,0.0,0.0,0.2652633917715469
0.0,0.6016000000000001,0.3983999999999999,0.0,0.4953995749116648,0.32807046317288424,-1.3178487207619962,1.0,0.0,0.28173060539883965
0.0,0.56,0.4399999999999999,-0.0,-0.2365771548126473,-0.18588205020993712,-1.3178487207619962,0.0,0.0,0.2871944884020079
0.0,0.6514,0.34859999999999997,-0.0,-0.6881257059090763,-0.36825394700630026,-1.3178487207619962,0.0,0.0,0.2671318842508349
0.009400000000000002,0.3598000000000002,0.6307999999999998,-0.023146818561821145,-0.8859814168663032,-1.5532992711485927,-1.1994342000927734,0.0,0.0,0.3453565002161333
0.0,0.6607999999999997,0.3392000000000004,0.0,0.25103132650379734,0.1288586954450487,-1.3178487207619962,1.0,0.0,0.2684179213616918
0.0,0.4512,0.5488000000000001,0.0,0.7690061990020177,0.9353515115520996,-1.3178487207619962,1.0,0.0,0.31756539292247
0.0,0.5210000000000001,0.47899999999999987,-0.0,-0.842690754446654,-0.7747579105181326,-1.3178487207619962,1.0,0.0,0.29187151665376065
0.0,0.4700000000000001,0.5299999999999999,-0.0,-0.7567393701894463,-0.8533443961710774,-1.3178487207619962,0.0,0.0,0.3024538741992907
