coef,est
omega1,0.9884084793311416
omega2,-1.0095026601423882
omega3,-0.0050723724775068035
omega4,-0.02078400489709256
omega5,0.0018397696995043084
omega6,0.0011217640303682122
omega7,2.003770184167088
