term,T1,T2,T3
1,0.00019477473394020363,0.3316888304335728,0.0009833805477682327
2,0.001613974704658613,0.3329069967388345,0.00012021420005139262
3,0.0008366202957627221,0.33164521235163913,0.001282359822381561
4,0.0006140229701496213,0.00016438888934476036,0.3328647789645435
5,0.0006444023108247649,0.0007910176627076332,0.333117207864644
6,0.0012454912526995393,0.0013745663059241298,0.32883567949008674
7,0.33079998046571957,0.0009566377148109682,0.0010166663973315184
8,0.33356509977852233,0.0001951563413273713,0.0004665839036326258
9,0.33048563348772236,0.0002771935618390334,0.0013131288095602942
