NoText_reg,BTR_noCVEM_K5,BTR_noCVEM_K10,BTR_noCVEM_K20,BTR_noCVEM_K30,BTR_noCVEM_K50,BTR_CVEM_K5,BTR_CVEM_K10,BTR_CVEM_K20,BTR_CVEM_K30,BTR_CVEM_K50,LDA_K5,LDA_K10,LDA_K20,LDA_K30,LDA_K50,sLDA_K5,sLDA_K10,sLDA_K20,sLDA_K30,sLDA_K50
-0.2606387191237578,-0.3605066972726115,-0.7544462137937306,-0.8172259037844352,-0.8223534737800107,-0.7968401474862569,-0.35909922667608124,-0.5638120527128043,-0.7001989063066091,-0.6995486683897324,-0.7373400026011515,-0.302911263660795,-0.37029658214596844,-0.4250275351049263,-0.4526288257804306,-0.47166204238822185,-0.42797879528186267,-0.46145142500507175,-0.45142753873908664,-0.4568902771477411,-0.435076982762456
-0.26060265577842906,-0.36048780907002714,-0.7544181185697958,-0.8172180996821646,-0.8223483807754254,-0.7967985934823331,-0.3590830000036695,-0.5635862602735873,-0.7000246522711012,-0.6994779608602405,-0.7373055317986538,-0.3028201066111272,-0.37029350389343363,-0.4249806127599131,-0.45230234941510183,-0.4714658414709594,-0.42791107538639767,-0.4610713050862565,-0.4513587681380579,-0.45685488886768644,-0.43413755836599066
-0.2604715331873311,-0.36044203126247937,-0.7544123898163676,-0.817190115413321,-0.8223471362709168,-0.7967982028528408,-0.3587484149306581,-0.5633988417924055,-0.6999184331380149,-0.6994618342795013,-0.7371306271390954,-0.30276200385508,-0.370197527421658,-0.4249587610901136,-0.4522895435518827,-0.4712567317435715,-0.4278175758367862,-0.46081605022204175,-0.4506861512968328,-0.4568392380402354,-0.43408794199186207
-0.260367229260262,-0.3604152872248291,-0.7543533499024796,-0.8171835661985537,-0.8223442005817713,-0.7967765263582088,-0.35873270577282684,-0.563252838254805,-0.6999094952097538,-0.6994187648756025,-0.7369730734435427,-0.3027010940959024,-0.369920007537045,-0.42495720863898706,-0.4522465748484225,-0.4711465047319765,-0.4276905214601779,-0.46078863260684166,-0.45029423480373043,-0.45623828146353596,-0.43406536791501726
-0.26035081216070394,-0.3603627550292416,-0.7543035845832304,-0.8171653956009228,-0.82229743036302,-0.7967763597610442,-0.3586760917338963,-0.5632204270352993,-0.6998778097744848,-0.6992969718735225,-0.7368803143838403,-0.3025487600790598,-0.3694601195489858,-0.4249524012817264,-0.4521188764567682,-0.4709739138053106,-0.4273700339976984,-0.46036474295093127,-0.45009329451279634,-0.456168770512422,-0.43363527389809065
-0.2603320059877909,-0.3603215932803983,-0.7541099979402114,-0.817161249878102,-0.8222967327787231,-0.796773650869525,-0.3585238419399752,-0.5631908682553558,-0.6998119638417034,-0.6992837674106075,-0.7367654015623617,-0.3024264405370469,-0.3694433341259083,-0.4248888754249494,-0.45200173418249434,-0.4708764847419827,-0.42708695849133577,-0.46033129723964844,-0.44963936293580653,-0.4558511962025624,-0.4335149575134776
-0.26032085478944944,-0.3600659188815207,-0.7541094211350322,-0.8171491713999474,-0.8222882880006074,-0.7967447548974662,-0.3585065347661025,-0.5631772039509259,-0.6997031869697893,-0.6992174447478386,-0.7366994595667132,-0.3019912590277825,-0.3693314335897558,-0.42479060827831455,-0.4518097850576926,-0.47069720861350506,-0.4265809127823567,-0.460036058452487,-0.44947613950554827,-0.4558336729467033,-0.4334310453047143
-0.26018372742116747,-0.35990880345928666,-0.7540980329958146,-0.8171464275612005,-0.8222721562740888,-0.7967226337832174,-0.35842885013143727,-0.5628930637582437,-0.6993978813277149,-0.6990508328284543,-0.7366214562855999,-0.30195482328765966,-0.3692925611260651,-0.4241870555218711,-0.4514156098022808,-0.4703515845978336,-0.4262671639489366,-0.459371990794459,-0.44908598926369037,-0.45576717796121236,-0.4333578225783765
-0.2601103944354919,-0.3597312275992171,-0.7540652533322976,-0.8171414812629891,-0.822265558563412,-0.7967002567750973,-0.358390547666443,-0.5628776794766569,-0.6991872789182414,-0.6988366467989111,-0.73657081541763,-0.3018991076710189,-0.36906746196147133,-0.42415251376477053,-0.45140284015562215,-0.47010376661726233,-0.4261966203697444,-0.45929654000198933,-0.44880932061044787,-0.4554716255813615,-0.4331597121271564
-0.2598624032630246,-0.3596594128369174,-0.7540474642922602,-0.8171170684450249,-0.8222627268455031,-0.7966911126820496,-0.3582738609915497,-0.5627810483091713,-0.6991772920601048,-0.6988167553766552,-0.7364911800947487,-0.30188474170836954,-0.36901088263074117,-0.4241037730117294,-0.4512224431267172,-0.4700992134444092,-0.4261654784670527,-0.459041316498883,-0.44860574934581143,-0.455375015814234,-0.4330408174162095
-0.2598615387593158,-0.3596100319386631,-0.754040819173895,-0.8171169649572001,-0.8222588297804878,-0.7966907411676893,-0.3582127900384223,-0.562718635395381,-0.6988835416459834,-0.6987287360022066,-0.7364336414304238,-0.30177251073504613,-0.3687896415580244,-0.42408750933275985,-0.451108083140231,-0.47003397471136843,-0.42552630749018766,-0.4587477768799584,-0.4484597226482848,-0.45492362850248547,-0.4328427594369042
-0.25983885475045654,-0.3595771379053385,-0.7540363134137433,-0.8171130218035166,-0.822245455994667,-0.7966810708434038,-0.3581499254509284,-0.5626736795706064,-0.6988224230159649,-0.6987286723057026,-0.7362964500606808,-0.30174791551166086,-0.3687684827468561,-0.4240020750851009,-0.4510705465226934,-0.4698231956613346,-0.4254427178642136,-0.4583987930865064,-0.4483204879505962,-0.45467423420368275,-0.4325529972429039
-0.25979691790554915,-0.35950642094456586,-0.7540334740152654,-0.8171073397340795,-0.8222407880068424,-0.7966752275987092,-0.3580971640433398,-0.5626108040861608,-0.6987561867863847,-0.6986000803123655,-0.7362123022552619,-0.30138884044932335,-0.3687613434664546,-0.4239856793714258,-0.45106789069946557,-0.4697067173260947,-0.425249291241659,-0.45814745032752857,-0.4481444081015649,-0.45444298602342775,-0.43249808278253826
-0.25977423672369054,-0.359456386376696,-0.7540124896258729,-0.8171056648297536,-0.8222398542139846,-0.7966712795567585,-0.35789577568863284,-0.5625319571252251,-0.6987512375849466,-0.698573603364658,-0.7361822320222478,-0.3012984302029894,-0.36875677972853477,-0.42394136371862984,-0.4510250347525119,-0.4696217708974348,-0.425242719605412,-0.4579382968962922,-0.4478680986165313,-0.4543821046656219,-0.4324239646052447
-0.2597281321714273,-0.3594094733992499,-0.7540104877092028,-0.8170956917857656,-0.8222095263026442,-0.7966643795262492,-0.35753622670721064,-0.5624110149735138,-0.6985803483830971,-0.6985618510782781,-0.7360765127773112,-0.30129049172447264,-0.36863092943966175,-0.4238979703068875,-0.45099272013625913,-0.46949900056456834,-0.42497793181026106,-0.4578026681301961,-0.44758325259272935,-0.45436925751605484,-0.4319941299590854
-0.2595995754092119,-0.3593051832231163,-0.7540067012464338,-0.8170879021532769,-0.8221966745216625,-0.7966590923603799,-0.35734425739271547,-0.5622959922262203,-0.6985375176850269,-0.6984689919902618,-0.7360209212968974,-0.3011779368426763,-0.3686276659184429,-0.42389743345458764,-0.45091030881247407,-0.46947221220425506,-0.42490150819096295,-0.457716538956674,-0.447518960743797,-0.45436001876752635,-0.4317326396193798
-0.2595691991840477,-0.35889323625696473,-0.7539677763923426,-0.8170623079395474,-0.8221947888831832,-0.7966567823943372,-0.3572866288741269,-0.5620616128881344,-0.698515581040061,-0.6984012130770617,-0.7360147755718244,-0.3011470350291179,-0.3684132973651003,-0.4238572779007913,-0.4504955491168622,-0.4693557216307266,-0.42427592955283594,-0.4575321923072524,-0.4474769043488765,-0.4540970948545443,-0.4317143370768375
-0.25944614071349315,-0.35886199110053607,-0.7538386049311554,-0.8170462210029588,-0.822189885257041,-0.7966409735935359,-0.3571512365691038,-0.5620571722709397,-0.6985033582210627,-0.6981353589727257,-0.7356403409359747,-0.3011349053269334,-0.3683388292214352,-0.42375373907243163,-0.4504881720772542,-0.46924002469811826,-0.42380233423097396,-0.45746057182738975,-0.4473353538724695,-0.4538976561811889,-0.43165836485345166
-0.2594355116404724,-0.35884092437570925,-0.7538301706898021,-0.8170401844556072,-0.8221857837949876,-0.7966358869558705,-0.3570431511525189,-0.5619285175751347,-0.698483371296479,-0.6981272900133053,-0.7355693581861789,-0.3010539612157927,-0.368328671928484,-0.4237248172456174,-0.4503907922120811,-0.4692375182029397,-0.423624510524616,-0.45719907170603635,-0.44717095641282456,-0.4537432404530433,-0.4316246165526186
-0.25936368145443267,-0.3587141041124383,-0.7538210945006203,-0.8170382147820451,-0.8221615166009845,-0.7966265618124929,-0.35702686419887697,-0.5618852807058418,-0.698453794572158,-0.6979785423066894,-0.7353843760334309,-0.3009824056599178,-0.3683248504072585,-0.42371726983775876,-0.450234863042104,-0.4689706047254469,-0.4235937483000318,-0.45706146948637705,-0.44696048019902096,-0.45367833654347617,-0.4316069044501467
-0.2593616528914695,-0.35858391372386994,-0.7538131191966584,-0.8170318222168919,-0.8221594628042708,-0.7965963091785674,-0.35697911998833753,-0.5616720427694247,-0.6984214377435514,-0.6979248381891714,-0.7353312258343472,-0.3009508261448075,-0.3682776452604342,-0.42371143208520773,-0.45020738074334954,-0.4689221053352862,-0.42355669405733837,-0.45705401695776393,-0.44689816201790156,-0.45358102172903725,-0.4315582228411187
-0.2593295531727447,-0.3585525630398335,-0.7537919593879786,-0.8170307128800314,-0.8221593204452282,-0.7965737331835085,-0.3569725561612658,-0.5613432967431939,-0.6983192517552353,-0.6978937323243231,-0.7352670250256942,-0.3008374418057134,-0.36823723527916685,-0.42359214980688203,-0.4499953857921807,-0.46892048665745095,-0.42349271618540296,-0.4567275876705821,-0.4468490505296972,-0.45357613327184937,-0.43153939867969077
-0.2592323508776278,-0.3585037376963,-0.753755216171091,-0.8170263933967546,-0.8221558384159031,-0.7965590512058799,-0.35684516940290006,-0.5613370235043582,-0.698241646868557,-0.6977787911148718,-0.7352355390468583,-0.3007605828859691,-0.3681967917912479,-0.42343523910036124,-0.4499446682484778,-0.46886624667225424,-0.42339097226608996,-0.45638634986492643,-0.4468313077586375,-0.45352657274535824,-0.4312922661339553
-0.25922812787845884,-0.358500193825313,-0.7537434038084254,-0.8170241081506814,-0.8221441807274105,-0.7965580076334905,-0.3567211288937315,-0.5609915659284882,-0.698238911585857,-0.6977279157676728,-0.7351652871828069,-0.30075045026557934,-0.36817751106084445,-0.42342638273442873,-0.4499369278586727,-0.46881140983001096,-0.4233855858697383,-0.4563409616706443,-0.4465992855709104,-0.4531148274599917,-0.43123002797393434
-0.2592222746687877,-0.3584867676863198,-0.7536811697738417,-0.8170188568319074,-0.8221294380557524,-0.7965531831320648,-0.3563384814657865,-0.560621144688957,-0.6981693607149878,-0.6976673839208469,-0.7351573315690032,-0.30069950824560787,-0.3680585912270835,-0.42342205425893503,-0.44978735361739336,-0.4687254242111957,-0.4231832525811098,-0.4562377383582092,-0.4463007290562482,-0.4528908989614727,-0.43116721967013877
-0.2590319219509673,-0.35847256524155763,-0.7536804657941335,-0.8170184413897842,-0.822124169110753,-0.7965530100945232,-0.3562739765559531,-0.5604758072504725,-0.6981144618384079,-0.6975816610501419,-0.7350816344337526,-0.3006874621174351,-0.3680423081865052,-0.4233264342027648,-0.4497762412035542,-0.468718971120159,-0.4231282154305698,-0.4559207445923147,-0.4462879079574796,-0.452579028051008,-0.4311084130584112
-0.25901261008516374,-0.3584184145397951,-0.7536740165360384,-0.817012187562849,-0.8221135989052465,-0.7965461717367012,-0.3561265410179512,-0.5603846005919422,-0.69788343227727,-0.6973966809009303,-0.735018319210816,-0.30067498745831406,-0.36788926775881264,-0.42331651915851437,-0.44971831223613107,-0.46869821580785503,-0.4229013157349547,-0.45550173896400814,-0.44615492233400844,-0.45244451026127946,-0.4310886310429065
-0.2589380076661605,-0.3583898808445316,-0.7536607279876435,-0.8170117080233795,-0.8221083829505198,-0.796545578867896,-0.35611328048025115,-0.560318974520185,-0.6976871360586905,-0.6973775646554499,-0.7348421808159982,-0.30066438759360636,-0.3678367143755248,-0.42329609263169166,-0.44962658495666513,-0.46862422104417156,-0.42279802791324517,-0.45543838149849925,-0.4460906524564723,-0.4522973809079797,-0.4310793039651077
-0.2584946925787586,-0.3583021682498815,-0.7536500512433025,-0.8170064236975071,-0.8221063516615795,-0.7965454983921301,-0.35610783697286563,-0.5599567348212319,-0.6976324024394921,-0.6973385569120357,-0.734813780332577,-0.3006018035463641,-0.36762435223077633,-0.4232396151727078,-0.4496148903203284,-0.46860061358325367,-0.4226722835109557,-0.4554186721791956,-0.4460040309721022,-0.45216200038498316,-0.4308838142047122
-0.25828778080471976,-0.3582765938073002,-0.7536143892171848,-0.8170048614573554,-0.8221047829932351,-0.7965419784615047,-0.3559951336485311,-0.5598474991058723,-0.697623020877957,-0.6972684893777635,-0.7347799891207195,-0.3005773117686526,-0.36761644640058977,-0.4231668304233592,-0.4495715020508848,-0.46857803602248504,-0.4225098145199736,-0.4553524088890111,-0.44590512916924624,-0.4517768243323596,-0.43078459703730054
-0.2582604841300746,-0.358194661141681,-0.7535337911267425,-0.8169986617197638,-0.8220936255210659,-0.7965418841486273,-0.355780322296847,-0.5598290848897626,-0.6976222778950449,-0.6972449698893372,-0.7347422782279885,-0.3005577741612634,-0.36755824239278445,-0.4231403034529898,-0.4495125072513345,-0.46840762380507434,-0.4223909145132271,-0.4552867447090683,-0.4459010798378657,-0.4516951869143451,-0.43068382951203227
-0.25825822075568683,-0.3581002578996395,-0.7535040460112686,-0.8169971421127223,-0.822085850418657,-0.7965408995538912,-0.35577212907793926,-0.5597619403169515,-0.6975686136514825,-0.69714352178971,-0.734690727364824,-0.30051900692609435,-0.3674629462812899,-0.42310394429310827,-0.4493970145766917,-0.4683310262583604,-0.4222905813954077,-0.45526100723923285,-0.4458753221318205,-0.4516466543967849,-0.4302204761004545
-0.2582032804444397,-0.3580985054161262,-0.7534650107740622,-0.8169947197674775,-0.8220850107877852,-0.796529028438887,-0.35563450782081674,-0.5597529188134616,-0.6975315999170985,-0.6969224510899062,-0.7345743722785183,-0.3005153916468023,-0.36743722604216517,-0.4229555184778079,-0.4493282806299384,-0.4682744102869517,-0.4222305756158252,-0.45519370167279327,-0.44584698798794714,-0.45152353800626777,-0.4300191939735067
-0.2581495659171056,-0.3580978811105102,-0.7534618504243457,-0.8169908442819885,-0.8220832202534168,-0.7965266828097236,-0.35544344430962427,-0.5597283215570155,-0.697443321238799,-0.6969139496709631,-0.7344205611896272,-0.30046887913341824,-0.3674140841776117,-0.42292730617097374,-0.4493243629603294,-0.4682397572877506,-0.4222108122560321,-0.4551554683707229,-0.4457712407623339,-0.4512265831943754,-0.4299766801800716
-0.2581257431795436,-0.3579499791401243,-0.7534609447188,-0.8169717955940369,-0.8220688202747853,-0.7965230782676468,-0.3552445534824804,-0.5596731648214718,-0.6974264681414567,-0.6968798179528376,-0.7343794880648234,-0.30037476433162064,-0.36714837573632036,-0.42292210010737014,-0.44927691469537356,-0.46813405276728026,-0.4221934451533719,-0.4550106276040521,-0.44568683834352,-0.45104416502498074,-0.42991377655386565
-0.2579550379241045,-0.3578905589255731,-0.7534518524714074,-0.8169686305049045,-0.8220600677228086,-0.796514577455455,-0.35508429185480106,-0.5596693692335791,-0.6974195871879878,-0.6967542195143538,-0.7343770184422906,-0.30036402416589175,-0.36714823126297114,-0.4229161707198284,-0.449228153613815,-0.46811996296022995,-0.42208221915631666,-0.45489126397202295,-0.4456425539922504,-0.45089662360189453,-0.4298062553363472
-0.2579438599502442,-0.3578764474028787,-0.7534139159126605,-0.8169662297822039,-0.8220517940519245,-0.7965140588851493,-0.35497764506384005,-0.5596561813687071,-0.6972603802634508,-0.6967429331892462,-0.7343064416745126,-0.30033927086082063,-0.3671418841659057,-0.42280418219814053,-0.4490038483066501,-0.4680418898087202,-0.4220205860180569,-0.4548741709514789,-0.4456321893237484,-0.4507302082982535,-0.42976191491561544
-0.2579246977390513,-0.35783596987589933,-0.7534020316533423,-0.8169581768925067,-0.8220511634556215,-0.7965125054548827,-0.3549532810046731,-0.5594059244449577,-0.6972047029817434,-0.6966786874141256,-0.7342953644940868,-0.3003301730819042,-0.3670270944467543,-0.42280090413364496,-0.44885041845539586,-0.46800102101517704,-0.42195451256686867,-0.45486756715234333,-0.44533942649160047,-0.4506555194363361,-0.4296641780497377
-0.25792426479090924,-0.35778621389141363,-0.7533583609787247,-0.8169557539165515,-0.8220465821588911,-0.7965120681973246,-0.3549234212277177,-0.5593842258738505,-0.6971196961618117,-0.6966526842329266,-0.7342328894118342,-0.3003149023355863,-0.36702541182419435,-0.4227567396047127,-0.44881824244695323,-0.46799204580917486,-0.421806480397844,-0.4548656597350109,-0.44531638985043237,-0.45060485604882217,-0.42960218107097714
-0.2578686554388711,-0.35772002863322994,-0.7533572575068855,-0.8169484732975447,-0.8220305926327073,-0.7964921558359014,-0.3548340767011098,-0.5592800017279533,-0.6970153006838545,-0.6964907490168997,-0.7341720419938,-0.3003022386637014,-0.3669097189526883,-0.4227336357620481,-0.44878806945054045,-0.46793555869452996,-0.4217717328033799,-0.45472293046931195,-0.4453128815473084,-0.45054998398963836,-0.42939689448264723
-0.2578329459456122,-0.3577143850952493,-0.753335143185418,-0.8169375677624015,-0.8220266890745209,-0.7964841440359073,-0.35477498092683724,-0.559237080447374,-0.6970007988879793,-0.6963933613390075,-0.7341031518006583,-0.30022689118851953,-0.3668881203763711,-0.42272690177643774,-0.4487531947705271,-0.46788524587130187,-0.42169158867965123,-0.454550251817849,-0.44528555410505793,-0.4502824344101376,-0.42917899812670285
-0.2578251161635271,-0.3575887636801719,-0.7533336316520254,-0.816935496443906,-0.8220220104301433,-0.7964774831671824,-0.35466135697017803,-0.5591392602203885,-0.6969517796726798,-0.6963436686281042,-0.7340393493120161,-0.30016340883693077,-0.3668558604921659,-0.42267579190768595,-0.44874673489215605,-0.4678479491207091,-0.42164711492829265,-0.45451845291111936,-0.4451822085553337,-0.4502011411408028,-0.42917240017634617
