Zbar1,Zbar2,Zbar3,y,y_pred
0.5091999999999997,0.4908000000000005,0.0,0.10446087079775657,0.04611805564275767
0.43920000000000037,0.5607,0.0001,0.2502988638446504,0.11623349929962927
0.5612000000000001,0.4388000000000004,0.0,0.01605558834896348,-0.006017472585239714
0.4917000000000005,0.5081999999999997,0.0001,0.05002007598845282,0.06359666791559344
0.2577999999999998,0.7417999999999992,0.0004,0.4525392582224561,0.29790528974484726
0.5001000000000002,0.49990000000000034,0.0,-0.02749453053061446,0.05524177308265682
0.7139999999999995,0.2776,0.008400000000000006,0.3331156480532069,-0.16484356490530197
0.28810000000000047,0.7118999999999995,0.0,0.49034455926421905,0.26779431124295217
0.8612000000000017,0.12959999999999988,0.0092,-0.41939240960147206,-0.3129631995510862
0.5103999999999995,0.4896000000000006,0.0,-0.1729910398768535,0.04491492806826555
0.7116999999999994,0.27930000000000005,0.009,-0.23629450174195954,-0.16293955951857633
0.7533999999999994,0.22739999999999988,0.01919999999999999,0.01637343802784308,-0.21158205796005233
0.2662999999999999,0.7247999999999989,0.0089,0.37490175295334294,0.2836882900689681
0.17739999999999992,0.8223999999999988,0.0002,0.800645920985013,0.3786488336128442
0.33920000000000067,0.6443999999999996,0.0164,0.19513743769235137,0.20557342578042445
0.6019000000000002,0.3791000000000004,0.018999999999999993,-0.10656120303851457,-0.05955320530338992
0.6650000000000008,0.32490000000000024,0.010099999999999996,-0.015194417295988583,-0.11685482481818099
0.4302000000000007,0.5621000000000003,0.007700000000000007,0.10800654422059464,0.12016509378167238
0.32920000000000044,0.6614000000000009,0.0094,0.42627730922945317,0.22028936209679137
0.32940000000000036,0.6705000000000007,0.0001,0.21387459239332474,0.2263196723656697
0.45040000000000013,0.5496,0.0,0.07516053196104489,0.10507130679287699
0.8419999999999989,0.15760000000000005,0.0004,-0.5753214839035801,-0.2878173177704579
0.4407000000000003,0.551,0.008300000000000005,0.023845262994752314,0.1092357383738141
0.5516999999999999,0.4292000000000005,0.019099999999999992,0.058239676172847865,-0.009289366625639464
0.622699999999999,0.36889999999999973,0.008400000000000003,-0.37667973933618937,-0.0733056086126839
0.5506999999999999,0.43980000000000025,0.009499999999999998,-0.09244285136203967,-0.0018549342167434042
0.34000000000000064,0.6312999999999992,0.028700000000000052,0.13361396088544142,0.1965305635442129
0.5510999999999997,0.43020000000000075,0.018699999999999994,-0.06742033878201292,-0.008419810084359037
0.36979999999999974,0.6299999999999988,0.0002,0.09711440342037791,0.18574737916925493
0.39000000000000024,0.5810000000000008,0.029000000000000057,-0.08644125127270463,0.14619925337484502
0.6634000000000007,0.3180999999999998,0.018499999999999996,-0.12537849835554615,-0.12087850255357512
0.6920000000000007,0.3078999999999998,0.0001,0.0990038604876129,-0.13722537639340313
0.6817000000000014,0.30120000000000013,0.017100000000000004,0.1470995088771252,-0.1382882234254625
0.5211999999999997,0.42079999999999973,0.05800000000000011,0.13301535310478574,-0.004772169437115541
0.7035000000000001,0.278,0.018499999999999996,-0.03562864373750063,-0.16108301566785715
0.3891000000000003,0.5923000000000006,0.018599999999999995,-0.045214893442666604,0.1540694106606017
0.2681,0.7318999999999987,0.0,0.16909902510352648,0.28784643748448924
0.46139999999999964,0.5291000000000007,0.009499999999999996,-0.027729435051246032,0.08767780945172124
0.4894000000000005,0.5020000000000001,0.008600000000000003,-0.1982738157322821,0.060207816410145006
0.6729000000000006,0.3181999999999998,0.008900000000000002,-0.09830692629263993,-0.12397143642148598
0.3491000000000003,0.6314999999999988,0.01939999999999999,-0.020839971638509702,0.19363767763560716
0.2797000000000001,0.6616000000000004,0.05870000000000012,0.44511280607522496,0.23688826760988835
0.6012000000000003,0.39870000000000017,0.0001,-0.29797764977380936,-0.04618872325682312
0.44180000000000036,0.5304000000000008,0.02780000000000005,-0.010339234064932201,0.09506822467136561
0.6832000000000014,0.2784000000000001,0.03839999999999999,-0.23277116143554322,-0.15406274704589573
0.4700999999999996,0.5299000000000008,0.0,0.02335223036751044,0.0853199624449634
0.6127999999999996,0.3689999999999997,0.018199999999999997,-0.2632631832303338,-0.06994562859695959
0.7323999999999985,0.2578999999999999,0.009699999999999997,-0.5049888464970711,-0.18416249749812685
0.4401000000000005,0.5597999999999999,0.0001,0.3883865657548866,0.11533115361875997
