NoText_reg,BTR_noCVEM_K5,BTR_noCVEM_K10,BTR_noCVEM_K20,BTR_noCVEM_K30,BTR_noCVEM_K50,BTR_CVEM_K5,BTR_CVEM_K10,BTR_CVEM_K20,BTR_CVEM_K30,BTR_CVEM_K50,LDA_K5,LDA_K10,LDA_K20,LDA_K30,LDA_K50,sLDA_K5,sLDA_K10,sLDA_K20,sLDA_K30,sLDA_K50
-0.9997962695223507,-0.9968223549686993,-0.9977961408503815,-0.9935833323393999,-0.9958356964088027,-0.9969136239414719,-1.0074025599614653,-1.0022299102493282,-1.0038899711164726,-1.0034620769446383,-0.9921551547904169,-1.0006546825508749,-1.0036685535190142,-1.0025343362870003,-1.0046903567996468,-1.0044957121303317,-1.004971413721457,-1.0014136061976373,-1.013544206590813,-0.9710474692969994,-0.9913351985845277
-0.9997811331190707,-0.9968020019176864,-0.9977770970854585,-0.9935800231205089,-0.9958356907708029,-0.9969118937112749,-1.0073905162963441,-1.002210290451512,-1.0038883198895563,-1.003461036245988,-0.9921455499377326,-1.0006534563677543,-1.0036658805804746,-1.0025204813214021,-1.0046894471424375,-1.004494727783711,-1.004962192107298,-1.0013617720042538,-1.0135311046153592,-0.9710316570866261,-0.9913094016067756
-0.9997745103364495,-0.9968000335808559,-0.9977700758377143,-0.9935796333679784,-0.995834977810262,-0.9969117353233963,-1.0073887463610764,-1.0021709613522456,-1.0038844155474675,-1.0034271068253162,-0.9921187589982657,-1.0006529940958953,-1.003656756807239,-1.0025111100113586,-1.0046577737105002,-1.0044887120928165,-1.0049463106100711,-1.0013333447193193,-1.0135133124932456,-0.9710220228233407,-0.991301393429944
-0.9997665037391446,-0.9967974926444948,-0.9977680315002713,-0.9935789910407982,-0.9958349465929505,-0.9969053416599701,-1.0073835932706918,-1.002169952562616,-1.0038813759804455,-1.0034265216014677,-0.9920755099564736,-1.0006390002646528,-1.0036528659391923,-1.0024983746631784,-1.0046380726421744,-1.0044798209313315,-1.004941603521605,-1.0013165879233321,-1.013490075262703,-0.971008087018814,-0.991294392775613
-0.9997590154582122,-0.996775286303062,-0.997760532740111,-0.9935786966853835,-0.9958344305547808,-0.9969052611536626,-1.0073821226111284,-1.0021691466885603,-1.0038734547603292,-1.003418289507665,-0.9920701268928708,-1.0006079672025938,-1.0036377699792427,-1.0024964990300922,-1.004616220175058,-1.0044765316210058,-1.0049030049194985,-1.00124367729955,-1.0134785239439301,-0.9709922630839974,-0.9912767647303979
-0.9997466984055718,-0.9967734890182588,-0.9977549674529441,-0.9935783469675079,-0.9958342847556808,-0.9969033494971932,-1.0073773917302657,-1.0021606258019318,-1.003851825882896,-1.0034090905835849,-0.9920488657750582,-1.0005998631058144,-1.0036334718437807,-1.0024862806288743,-1.0046057028089124,-1.004454618763523,-1.0048886738825553,-1.0012403480104501,-1.0134714294347398,-0.970980510508057,-0.991270332673298
-0.9997405413047951,-0.9967355424780623,-0.997754055339459,-0.9935779938655674,-0.9958332667335962,-0.9969024873674177,-1.007345867578626,-1.0021357698430908,-1.0038088401192866,-1.0033900602000603,-0.9920159224847529,-1.000587836822884,-1.0036185943275886,-1.0024740587666243,-1.0046053816081206,-1.0044429677066609,-1.0048664234892613,-1.0012330021762115,-1.0134326973812473,-0.9709391913664692,-0.9912695916657286
-0.9997119114025448,-0.9967351416353906,-0.9977447769146764,-0.99357726027142,-0.9958331026291568,-0.9969008305183269,-1.0073402644647411,-1.0021319228748815,-1.0038060975574812,-1.0033862534393772,-0.9920099197034177,-1.0005595661631081,-1.003609252026723,-1.002441870388789,-1.0045891391488062,-1.0044362172628187,-1.0048546446913154,-1.0011951828527235,-1.0133714707340715,-0.9709352308257175,-0.9912621138676039
-0.9997016466280041,-0.9967325778143369,-0.9977437855935407,-0.9935750717737032,-0.9958329802784497,-0.9969005991878465,-1.0073363401768054,-1.0021096533049292,-1.0037908648540943,-1.0033803522828997,-0.9920049324617566,-1.0005421797884322,-1.0036088544500876,-1.002429445199589,-1.0045819015577289,-1.0044339006203165,-1.0047877807426995,-1.0011916347833207,-1.0133683100919435,-0.9709323384437296,-0.9912585385957318
-0.999699716057279,-0.9967082089493401,-0.9977430777175765,-0.9935718560186451,-0.9958314243351952,-0.9968944255594424,-1.0073305658531997,-1.0020953532203711,-1.0037883321389287,-1.0033758567183697,-0.9920004613935677,-1.000541619055047,-1.0036017655145033,-1.0024161129004079,-1.0045656207474987,-1.00443045409202,-1.0047819453675395,-1.0011914851038963,-1.0133650912161816,-0.9709122608468052,-0.9912356413875573
-0.9996979589018351,-0.9967021611697643,-0.9977425987500752,-0.993570704127736,-0.9958313621356358,-0.9968944220365256,-1.0072843026945624,-1.0020589836517355,-1.003781970044228,-1.0033591402432585,-0.9919907035710798,-1.0005252068361687,-1.0035969805351443,-1.002384276896159,-1.0045477571990031,-1.004416481754104,-1.004771891879573,-1.0011575694715662,-1.0133370061150062,-0.9708802580212124,-0.9912340357042299
-0.9996963604281631,-0.9966909057769541,-0.9977392490633692,-0.993570634046708,-0.9958280534629399,-0.9968943897991849,-1.0072752274071444,-1.0020557871589326,-1.0037572934192736,-1.00335340760788,-0.9919815800215852,-1.0005192263354072,-1.0035746701936539,-1.0023691468365736,-1.0045429624085813,-1.0044105600892475,-1.0047311610149587,-1.0011414154391818,-1.0133143101386253,-0.9708792618908085,-0.9912331576725293
-0.9996933111044838,-0.996678732640239,-0.9977348213722249,-0.9935702132605523,-0.995826137799319,-0.9968943669108737,-1.0072635728573938,-1.0020502511701348,-1.0037451698212352,-1.0033525265105594,-0.9919691998911346,-1.0005172681476906,-1.0035701276870856,-1.00234814204055,-1.0045426988965194,-1.0044055928670472,-1.0047106333720888,-1.0011376300212602,-1.0132931911752732,-0.9708236245628271,-0.9912304787548082
-0.9996869105291923,-0.9966748940269766,-0.9977329024936682,-0.9935699179892931,-0.9958257129074363,-0.9968941424984846,-1.0072493200334978,-1.0020493541093607,-1.0037309185211907,-1.003346421463236,-0.9919681050083924,-1.0005140864517548,-1.0035694496397514,-1.0023465906505582,-1.0045168759989656,-1.0044050064701593,-1.0047086952069353,-1.001126854315791,-1.0132876499803647,-0.970820728125323,-0.9912248776385537
-0.9996832609362853,-0.9966734920491097,-0.9977305916828427,-0.9935694814259538,-0.9958243197980442,-0.996887865427482,-1.0072235843511672,-1.00204617112084,-1.0037292093605652,-1.0033248011403377,-0.9919640666921766,-1.0005134541154255,-1.0035619409785892,-1.002338216650199,-1.0044952912885414,-1.0044007547774156,-1.0046636088686478,-1.0011012739763294,-1.0132606069273955,-0.9707864363801422,-0.9911934799693441
-0.9996791526119606,-0.9966557453719117,-0.9977283823970382,-0.9935682837369755,-0.9958235486865399,-0.9968866584563235,-1.0072221338324123,-1.0020380821756973,-1.0037218004688548,-1.0033164972435606,-0.991930105611781,-1.0005108468326143,-1.0035457717751692,-1.002336356197424,-1.0044799829557187,-1.004389174748528,-1.004631898851596,-1.0010837132758235,-1.0132429509103533,-0.9707588835158254,-0.9911900398954289
-0.9996724857418788,-0.9966498217825251,-0.997725676773987,-0.99356729930048,-0.9958219719392528,-0.9968843127675954,-1.0072095923418964,-1.0020307169915974,-1.003704319015222,-1.0033100690699324,-0.9919300072091876,-1.0005098909607062,-1.0035422076377363,-1.0023247279384182,-1.0044784959779147,-1.0043860085661833,-1.004601037979416,-1.001083513907305,-1.0132383852142661,-0.9706926834983811,-0.9911860630125943
-0.9996707322855785,-0.9966471866096355,-0.99770019941912,-0.9935653742061996,-0.9958219254482145,-0.9968835377499052,-1.0072012676538762,-1.0020131344507588,-1.0037029222440308,-1.0033100535951933,-0.9919257279860452,-1.000486935926506,-1.0035256125627663,-1.0023240185433526,-1.004471814185192,-1.0043569105181658,-1.004599078977417,-1.0010810093868052,-1.0132170765784292,-0.9706732630615296,-0.9911254164063864
-0.9996490360845637,-0.9966385480355461,-0.9976797152832694,-0.99356434163813,-0.9958218681547828,-0.9968822366442835,-1.007193927122116,-1.002005186187452,-1.0037006269427495,-1.0032738564245374,-0.9919222101777164,-1.0004806445478127,-1.003516153762182,-1.0023023366569705,-1.0044687894919233,-1.0043536247085973,-1.0045957303709523,-1.0010699928223141,-1.0132018333926467,-0.9706577267867512,-0.9911146204107427
-0.9996383671187645,-0.9966293105846376,-0.9976760621368547,-0.9935639216208411,-0.9958192219098386,-0.9968802823934536,-1.0071824416011603,-1.0019615927326242,-1.0036989976992545,-1.0032573318239393,-0.9919208471831267,-1.0004663730153338,-1.00351049394251,-1.0022988546753968,-1.0044639493198746,-1.0043493460875652,-1.0045500652239616,-1.001066173982693,-1.0132011732085489,-0.9706477176656318,-0.9910628190492676
-0.9996335124014577,-0.9966281661323161,-0.9976721281957013,-0.9935634245669225,-0.9958152971685887,-0.9968795261297082,-1.0071677249977053,-1.0019607227033729,-1.0036791134332756,-1.0032196420226251,-0.9919168638485277,-1.0004661439743396,-1.0034992588470917,-1.0022962265665145,-1.0044578845684784,-1.004336978432582,-1.0045032992636387,-1.0010567859978585,-1.0132008367989815,-0.9706460441953141,-0.9910206714721599
-0.9996279318744516,-0.996626730372877,-0.9976700888159358,-0.993563396111903,-0.9958138801674562,-0.996878882452806,-1.0071424229224961,-1.0019244457998555,-1.0036784863476529,-1.003206141354322,-0.9919135422880101,-1.0004620365320644,-1.0034821718204832,-1.0022623238091029,-1.0044352151687868,-1.0043336479344054,-1.0044887581735238,-1.0010380510688093,-1.0131951941461113,-0.9706455097886807,-0.9910068968919333
-0.9996113101050886,-0.9966155774210884,-0.9976631402260124,-0.9935628390826119,-0.9958137295510388,-0.9968787657622245,-1.0071371432901453,-1.001911877880541,-1.0036616016078788,-1.0031973897058546,-0.9919123544677537,-1.0004389217622092,-1.0034744518527963,-1.0022580706782775,-1.004431360174159,-1.0043268947264372,-1.0044483594276465,-1.00100927750893,-1.0131853350039621,-0.9706356662632437,-0.9909964754433918
-0.9995991405720516,-0.9966087215845376,-0.9976538084314425,-0.9935614884210029,-0.9958125107080068,-0.99687856325311,-1.0071304102475185,-1.001887833975069,-1.0036451151833479,-1.0031940864023112,-0.9918961457832963,-1.0004380872351926,-1.0034690404686868,-1.0022568549460826,-1.0044288410648794,-1.004320311665439,-1.0044353462183813,-1.0009851731943153,-1.0131392525481941,-0.9706140395863568,-0.9909912483755797
-0.9995946231667523,-0.9966024526565593,-0.9976517206175091,-0.9935613225697942,-0.9958102778201616,-0.9968771257166392,-1.0070816698034748,-1.0018843009399077,-1.0036413781113591,-1.00317207742728,-0.991882507921002,-1.0004284243817223,-1.00346519917626,-1.0022419779423495,-1.0044253339829394,-1.0043136867781315,-1.0043737656922778,-1.0009826278887937,-1.0131265631515223,-0.9706133253016934,-0.9909512788005066
-0.9995920300947597,-0.9965999242866805,-0.9976492905238855,-0.9935610117530339,-0.9958102280938735,-0.9968768534555961,-1.0070771383127985,-1.0018792504143061,-1.003639975042754,-1.0031643843556548,-0.9918764919231206,-1.0004254807518813,-1.0034597895544355,-1.0022233730623469,-1.0044142189370484,-1.0043126591962808,-1.004368860376222,-1.0009826129815087,-1.0131171998268416,-0.9705970385114975,-0.9909470722544101
-0.9995868528350732,-0.9965735745128194,-0.997644643319511,-0.9935607915531554,-0.9958101957860295,-0.9968765967214173,-1.0070489386968773,-1.0018696431529075,-1.0036151944442113,-1.0031619588703875,-0.9918535121821854,-1.0004245365368472,-1.0034478111141165,-1.002210540971831,-1.0044108912435483,-1.0043126430488558,-1.0043598163706762,-1.0009814914026423,-1.0131115292272799,-0.970587835655533,-0.990918143729247
-0.999581620257073,-0.996549783431776,-0.9976405788147545,-0.9935597571769175,-0.9958091288824724,-0.9968760673418274,-1.0069908286436706,-1.0018532501758202,-1.003597226551961,-1.0031515726375346,-0.9918367686857894,-1.0004227931860565,-1.0034475112561443,-1.0022019985859372,-1.0044031431173055,-1.004295826198066,-1.0043178779690045,-1.0009335855162553,-1.0130666865268592,-0.9705675996867036,-0.9909046490546949
-0.9995729508202993,-0.99654704665565,-0.9976375001595592,-0.9935587243491723,-0.9958085754070712,-0.9968745607035652,-1.0069810481470938,-1.0018511213201928,-1.0035754438488156,-1.0031292674225365,-0.991825075239743,-1.0004200819100044,-1.003440267347593,-1.0021860013415835,-1.0043744920472713,-1.004272169909218,-1.0043098436326245,-1.0009176326260139,-1.0130588557070972,-0.9705473120931589,-0.9909013039297608
-0.9995635779540976,-0.9965278924173929,-0.9976273809976425,-0.9935580658497046,-0.9958078529285727,-0.99687440847114,-1.006965043564841,-1.0018418961520354,-1.003573763413926,-1.0031257155388893,-0.9918198668601901,-1.0004018507992816,-1.003431071656369,-1.0021804760543915,-1.0043715744584423,-1.0042703254508274,-1.004297205848219,-1.0008923849282674,-1.01304865075646,-0.9705023292558728,-0.9909008997586114
-0.9995423541566136,-0.9965083240954846,-0.9976257865483421,-0.9935579279499788,-0.9958071901359749,-0.9968736565020689,-1.0069558478526062,-1.0018386825121708,-1.0035717677647042,-1.0030813501942981,-0.9918112172660715,-1.0003865935985958,-1.0034208904706918,-1.0021772450312343,-1.0043430420963366,-1.0042675681710167,-1.0042928323513016,-1.0008246221928994,-1.0130267393587324,-0.970493596021428,-0.9908810396397238
-0.9995239370733862,-0.9964890084007647,-0.9976154867111716,-0.9935574936359602,-0.9958060074621801,-0.9968730646493983,-1.0069405463674326,-1.0018128438083254,-1.0035695658268793,-1.003080962547243,-0.9918097096222502,-1.0003799072616435,-1.0033625297184265,-1.0021750746576026,-1.0043415281244643,-1.004265621287196,-1.0042922557591425,-1.0008204556344775,-1.0130187681146423,-0.9704914634217287,-0.9908617698835495
-0.9995220240465486,-0.9964842772696253,-0.9976037029279914,-0.9935571740280212,-0.9958042206217425,-0.9968729200821007,-1.0069357971727138,-1.0017854705727358,-1.0035667826363732,-1.0030661848775988,-0.9918082109552081,-1.0003669429135604,-1.0033610967151931,-1.0021741227887186,-1.0043393829111806,-1.0042610758355919,-1.0042688014931225,-1.0007786612613498,-1.0130022739494784,-0.9704718644339595,-0.9908407997050631
-0.99950285311455,-0.9964624553107564,-0.9975858718465019,-0.9935563599161692,-0.9958030189119873,-0.9968725999047714,-1.006916066674525,-1.0017840179376898,-1.0035560848754252,-1.0030639418589788,-0.9918070981491097,-1.0003567361482515,-1.0033586000651828,-1.0021585224293088,-1.0043351314790976,-1.0042439805477348,-1.0042659351022318,-1.000739782402451,-1.0129951453896586,-0.9703939107879607,-0.9908019636321143
-0.9994979018183007,-0.9964623786832989,-0.9975819181132608,-0.9935559212423785,-0.9958013323887943,-0.9968718681200737,-1.0069033127057556,-1.0017813468127281,-1.0035520134514466,-1.00306259531486,-0.9918044960125267,-1.0003377476588675,-1.0033503410089952,-1.0021428129912757,-1.0043237377595293,-1.004236084382542,-1.0042315562343564,-1.0007339264857449,-1.0129807217650446,-0.9703787048382124,-0.9907817882443566
-0.9994570618215087,-0.9964615457301756,-0.9975766642638815,-0.9935556391871148,-0.9958002086618886,-0.9968710134054757,-1.006902005753165,-1.0017640013919071,-1.0035386514087838,-1.0030184531509572,-0.9917875784354965,-1.0003364992683732,-1.0033426068273037,-1.0021418994478044,-1.004321650797424,-1.004232387330945,-1.0042308663376294,-1.0007178824991585,-1.0129783183224828,-0.9703773412555932,-0.9907756800067695
-0.9994301247664669,-0.9964578218201781,-0.9975731518530987,-0.993555133180432,-0.9957989812370296,-0.9968707597834169,-1.006853393279619,-1.0017631194316559,-1.0035231621541802,-1.0030136174812712,-0.991775906199868,-1.0003160569662066,-1.0033364559170395,-1.0021313947065726,-1.00430069276841,-1.0042161455097345,-1.0042130503687068,-1.0006994305924173,-1.012968318936192,-0.9703685981817844,-0.9907683683127863
-0.9994290251357383,-0.996448066808638,-0.9975715225037872,-0.9935545257497767,-0.99579682858083,-0.9968706459701108,-1.0068453652407547,-1.0017623984615645,-1.003516666655528,-1.0030112159319786,-0.9917722548578846,-1.0003141105449274,-1.0033342453357414,-1.0021067665389634,-1.0042987843811702,-1.0042148728524611,-1.004200234236699,-1.0006711930787628,-1.0129545592034723,-0.9703591501937278,-0.9907351858365652
-0.9994033017683981,-0.9964465418248055,-0.9975635644155201,-0.9935544947061183,-0.9957958560329484,-0.9968702540691354,-1.0068071408968533,-1.0017595102875163,-1.0035133878243943,-1.0029832272901953,-0.9917609393729677,-1.0003135997240256,-1.003329737157579,-1.0020946695576625,-1.004289658726091,-1.0042130848177286,-1.004183979252641,-1.0006651842195817,-1.0129339926174976,-0.9703232259144063,-0.9907255260684407
-0.9993573599368598,-0.996442359511138,-0.9975608647231637,-0.9935542213635823,-0.9957948198769734,-0.9968697755036683,-1.0067698187916607,-1.0017414107762452,-1.0035049912943188,-1.002982423547266,-0.9917489645914424,-1.000298586020251,-1.0033246965146445,-1.00209156504887,-1.0042845988484794,-1.0042004401354805,-1.0041727756209482,-1.0006375053743155,-1.012924607889136,-0.9703146379238822,-0.9907009887605308
-0.9993562097084265,-0.9964121589797171,-0.9975549601274644,-0.9935538632900881,-0.9957946498990903,-0.9968694048237878,-1.0067546880063396,-1.0016695555550064,-1.003498469988856,-1.0029743885869096,-0.9917474882923922,-1.0002906531545683,-1.0033220235825244,-1.0020743141196453,-1.0042777080257275,-1.0041930423766834,-1.0041695516134206,-1.000613208778076,-1.0129156902010217,-0.9703100177727213,-0.9906990379232089
-0.9993475833622285,-0.9964109508413221,-0.9975540769352498,-0.9935529840587336,-0.9957936062867834,-0.9968693952925782,-1.0067114607848333,-1.0016427449656955,-1.0034918359039213,-1.0029683354396857,-0.9917281215365087,-1.000268908178426,-1.0033140912427052,-1.0020653118953033,-1.004258688085949,-1.0041708892258234,-1.0041583441531492,-1.0005971151576114,-1.0128975064305583,-0.9702924875249535,-0.9906345372537638
-0.9993456018970823,-0.9964044680944986,-0.9975488832958336,-0.9935517065733296,-0.9957934744431148,-0.9968686286435192,-1.00670386554259,-1.0016398737816579,-1.0034838921638867,-1.002955700516911,-0.991724051183598,-1.0002657137194895,-1.00330429219507,-1.002064734658776,-1.0042476612728004,-1.0041703515214755,-1.0041544936629159,-1.0005338862743622,-1.0128955004314237,-0.9702002010217955,-0.9906079230121745
-0.9993433906622079,-0.9963655220130466,-0.9975476084209969,-0.9935498364372413,-0.9957920421677795,-0.9968668755538848,-1.006688335344043,-1.0016272945998312,-1.0034793053841928,-1.0029538592225973,-0.9917183723509007,-1.000262910477079,-1.0032866695192504,-1.0020510545503294,-1.0042470652054398,-1.0041655216519039,-1.004145459442383,-1.000527453125723,-1.0128701548980075,-0.9701758462724043,-0.9905632478010277
-0.9993395015198865,-0.9963588440799784,-0.9975445065363954,-0.9935481367658809,-0.9957919443564094,-0.9968656211041286,-1.006687636700157,-1.0016183807708745,-1.0034736477865394,-1.0029485352200023,-0.9917142497601233,-1.0002617023523594,-1.0032823742284707,-1.002044855447258,-1.0042388313443678,-1.004162109427369,-1.0041371183398422,-1.0005089986252698,-1.0128685748760389,-0.9701683817654385,-0.9905301004483972
-0.9993374855893287,-0.9963353804145306,-0.9975441050274346,-0.9935478958044809,-0.9957914728654934,-0.9968655010365147,-1.0066277433428887,-1.0016128303337497,-1.0034715730320982,-1.0029408838114342,-0.9917110831093319,-1.0002430022273898,-1.003278249908664,-1.0020443923158608,-1.0042346250295209,-1.0041613884737155,-1.0041356608172676,-1.0005085233258155,-1.012842973233094,-0.9701645770055649,-0.9905300102270296
-0.9993349379113649,-0.996330665098669,-0.997537673375472,-0.9935475357142677,-0.9957913819621246,-0.9968653892817325,-1.0065984767247869,-1.0016106948732864,-1.00345558299961,-1.0029374570174563,-0.9917093854701224,-1.0001998658087434,-1.003261087321724,-1.0020402652529559,-1.0042231523891874,-1.0041554465242992,-1.0041218400974576,-1.0005024606291404,-1.0128327850217884,-0.9701566272215875,-0.9905297384671492
-0.9993308089735261,-0.9963293643718981,-0.9975327024652294,-0.993545350031331,-0.995789791493906,-0.996864371374832,-1.0065922717073335,-1.0016098583103674,-1.0034517793067563,-1.0029309159111521,-0.9917087373227218,-1.0001925024250409,-1.0032481480059723,-1.0020057723634865,-1.0042115544296877,-1.0041486182332908,-1.004120214274482,-1.0004965446582441,-1.0127650329031395,-0.970149678700241,-0.9905254109372776
-0.9993274795006085,-0.9963135475330513,-0.9975272316503367,-0.9935446457427138,-0.9957886210468402,-0.9968630110189491,-1.0065914012514872,-1.0015467707361192,-1.0034388866225825,-1.0029304452726047,-0.9917041756312819,-1.0001908623590157,-1.0032237335456353,-1.0020051187567403,-1.0041992186427426,-1.0041472467212968,-1.0041191609783413,-1.0004910210159983,-1.0127474169816633,-0.9701003844330509,-0.9905211206180033
-0.9993222483854496,-0.9963131384513652,-0.9975198941588895,-0.9935441380206084,-0.9957870213730681,-0.996862662170575,-1.0065744388350655,-1.0015417746825173,-1.0034364587252498,-1.0029148716929943,-0.9917033686053026,-1.000190792483405,-1.0032188572271061,-1.0019972611419607,-1.0041975978940871,-1.0041466530464618,-1.00410990141902,-1.0004901166669908,-1.0127299466218713,-0.9700627020447128,-0.9904945965291273
-0.999314469958055,-0.99630367091031,-0.9975142963788014,-0.9935439682499086,-0.9957868453848316,-0.9968622074235446,-1.006517647370182,-1.001533568920255,-1.0034313703734583,-1.0029118667243355,-0.9916956649254814,-1.0001842865296546,-1.0032041812551753,-1.0019912082459725,-1.0041919504899057,-1.0041176184344622,-1.004108042683131,-1.0004851872743659,-1.0126749774809753,-0.9700500339192907,-0.9904843905559929
-0.9993000994629191,-0.9963016495022196,-0.9975137813569398,-0.9935429202005264,-0.9957868086698877,-0.9968621282763767,-1.0065109304884967,-1.00153200303558,-1.003384095501167,-1.0028671647383292,-0.9916881207571212,-1.0001780368267577,-1.003201002105613,-1.0019800854672822,-1.0041839808686266,-1.0041105352946165,-1.0041044439543005,-1.000483913682853,-1.0126658559315747,-0.9700396670994448,-0.9904802117063276
-0.9992857660118225,-0.9962859606324731,-0.9975085346189505,-0.9935423958469268,-0.9957865003038006,-0.9968620594583252,-1.0064958568603595,-1.0015286734918618,-1.0033586619378312,-1.002854791089654,-0.9916850469420827,-1.000177948028136,-1.0032001212546042,-1.0019742235458957,-1.0041808961778116,-1.0041076206011994,-1.0040966194362748,-1.000445878766089,-1.0126550609084854,-0.9700283613483734,-0.9904713337657993
-0.9992780034491989,-0.9962757772486532,-0.9975021758341666,-0.9935421198071624,-0.9957804604682836,-0.9968618248992696,-1.0064833831840436,-1.0015223794132764,-1.0033512854727598,-1.0028539995080832,-0.9916763156279342,-1.0001677615867204,-1.003196793772194,-1.0019516877003314,-1.0041723727038574,-1.00410458619467,-1.0040841893394943,-1.0004446057191323,-1.0126516206546314,-0.9700175218702434,-0.9904676551302705
-0.9992776323169951,-0.996264623310697,-0.9975003514026045,-0.9935400852579291,-0.9957795148521319,-0.996857865173323,-1.0064820375220125,-1.001475130659353,-1.0033421603709967,-1.002849573527672,-0.9916688522305925,-1.0001424161955472,-1.003190566812456,-1.0019380140864615,-1.004171669854038,-1.004103979072706,-1.0040618221449404,-1.0004246901314635,-1.0126106546440488,-0.9699881728263187,-0.9904611720184627
-0.9992775212664357,-0.9962607334236248,-0.9974992335290642,-0.9935391686681164,-0.9957783643398015,-0.9968576272714205,-1.0064544749534579,-1.001371419039684,-1.003334663305284,-1.002849412027575,-0.9916681779378345,-1.0001323575611807,-1.0031895476684312,-1.001921611543729,-1.004162946185395,-1.0040946760418203,-1.004012880337198,-1.000360393090839,-1.0125758194699666,-0.9699396084527593,-0.9904568564550051
-0.9992773116533877,-0.9962360028159208,-0.9974852602518625,-0.9935372214914344,-0.9957776654511872,-0.9968560684911225,-1.0064427878724642,-1.001369192163049,-1.0033261974812073,-1.0028460449586234,-0.9916644331935592,-1.00012562345967,-1.0031776564861872,-1.001919002671988,-1.0041590632588075,-1.0040730662297515,-1.0039625005194825,-1.0003169878227034,-1.0125359708579977,-0.969930761020502,-0.9904552700434059
-0.9992556924738508,-0.9962251087524248,-0.997483097508707,-0.9935371948550419,-0.9957773149145126,-0.9968545096787469,-1.0064409031852182,-1.0013626403988904,-1.0033201647809489,-1.002837134861096,-0.9916551728294596,-1.0001252881188176,-1.0031699282484157,-1.0019157114912898,-1.004147579200356,-1.0040710472841723,-1.0039350199587271,-1.000295665673808,-1.0125166600095823,-0.9699190953050075,-0.9904276721026596
-0.9992461150620203,-0.9962204202956328,-0.9974769319293698,-0.9935369170736935,-0.9957767445087288,-0.9968544174195408,-1.0064380972414209,-1.0013615423791187,-1.0033010123866584,-1.0028146186244389,-0.9916481157945252,-1.0001243874276142,-1.0031563441987124,-1.0019067168371463,-1.0041379008837206,-1.0040689780392889,-1.0039284949214529,-1.0002934298241788,-1.0124978335680086,-0.9699027463106469,-0.9903977109270745
-0.9992361575538589,-0.9962195640276161,-0.9974686654387603,-0.9935366860614652,-0.995775860481102,-0.9968535124241301,-1.0064256116195944,-1.001358550123652,-1.0032975136985016,-1.0028106296324342,-0.9916458014162065,-1.0001176226636848,-1.0031549580781263,-1.001876759879558,-1.0041362973597834,-1.004066230166186,-1.003917479681256,-1.000279240094375,-1.012496758008219,-0.9699008837622017,-0.9903570805916428
-0.9992303583755888,-0.9962148103743649,-0.9974685552923849,-0.9935361894941387,-0.9957756030875249,-0.9968524963516311,-1.006414970817747,-1.001334895861067,-1.0032964875407788,-1.0028060787487398,-0.9916349485301404,-1.0001168223201764,-1.0031230588244557,-1.0018755214264488,-1.0041327255331964,-1.0040554122766363,-1.0038992905125803,-1.000250263686252,-1.0124898563318268,-0.9698993914559597,-0.9903537993687594
-0.9992025018904425,-0.9962116843126239,-0.9974646953273726,-0.9935361845296283,-0.9957750146855721,-0.9968521835151922,-1.0064075256469227,-1.001333943996305,-1.0032956380453217,-1.0027919157014573,-0.9916347345209167,-1.0001044903865648,-1.0031077908762414,-1.0018701869537936,-1.0041298828915386,-1.0040245699727837,-1.0038954562976028,-1.000233482301415,-1.0124764942613564,-0.969878930131309,-0.9903476746190039
-0.9992002134236531,-0.9961463832223221,-0.9974615546724623,-0.9935361238850793,-0.9957742695678968,-0.9968520248690151,-1.0063833146036756,-1.0013313216206525,-1.0032594812611342,-1.00278720774096,-0.9916222140935563,-1.000097399735237,-1.003096077077459,-1.0018688063661223,-1.0040972974080287,-1.0040117307534615,-1.0038815122960663,-1.0002232877624297,-1.0124729793772758,-0.9698720114873562,-0.9903286941026372
-0.9991934463534461,-0.996127652216532,-0.9974592324041258,-0.9935336942940943,-0.995773681928793,-0.9968518894880278,-1.006380214890163,-1.0012861411106948,-1.0032587891266427,-1.0027739518265797,-0.9916137140823215,-1.0000768034421317,-1.0030892925357406,-1.0018630767657921,-1.004093013378897,-1.0040057887545877,-1.0038669466608396,-1.0002148069757433,-1.0124600897639013,-0.9698650581263283,-0.9903052199012198
-0.9991796112053695,-0.9961267787297118,-0.9974581570192235,-0.99353356809731,-0.9957711167708136,-0.996851523383824,-1.0063513986329875,-1.001278044940002,-1.0032406729628296,-1.0027692963105976,-0.9916130944913424,-1.0000767899255307,-1.0030767244151142,-1.0018623806596718,-1.0040702508414765,-1.0039973861147218,-1.0038008568380672,-1.0001591793982532,-1.0124410988050494,-0.9698510229669697,-0.9902896122103773
-0.9991755637467991,-0.9961182682392429,-0.9974580361149188,-0.9935335660146827,-0.9957691166411736,-0.9968511026853537,-1.0063501025536987,-1.0012652712500416,-1.0032332798341532,-1.0027641108660976,-0.9916043439590383,-1.0000686122447602,-1.0030737635418265,-1.0018524681014314,-1.0040575930324327,-1.0039791542795993,-1.0037971186107153,-1.0001504010525344,-1.0124152285724268,-0.9698118036582543,-0.9902740937299737
