NoText_reg,BTR_noCVEM_K5,BTR_noCVEM_K10,BTR_noCVEM_K20,BTR_noCVEM_K30,BTR_noCVEM_K50,BTR_CVEM_K5,BTR_CVEM_K10,BTR_CVEM_K20,BTR_CVEM_K30,BTR_CVEM_K50,LDA_K5,LDA_K10,LDA_K20,LDA_K30,LDA_K50,sLDA_K5,sLDA_K10,sLDA_K20,sLDA_K30,sLDA_K50
-0.5713191502217722,-0.6266432316139412,-0.9028282032024862,-0.9006831363704179,-0.8864576442472675,-0.8913059834202823,-0.6678763126751834,-0.7555349945430966,-0.7772304686480264,-0.8504436709534001,-0.8418399820666075,-0.6014978110574043,-0.6391098542016566,-0.6655435729010453,-0.6843636393928606,-0.7065206605277227,-0.6966337445560258,-0.7070559001697552,-0.7247584013723858,-0.6974064829586843,-0.7186304215289065
-0.5710183026600953,-0.626618207679274,-0.902824032135998,-0.900679217004558,-0.8864272906709696,-0.8912695842753555,-0.667740501331349,-0.7555081024987854,-0.7770662074662454,-0.8501935932631574,-0.8417998552846523,-0.6009440737900961,-0.639059525966127,-0.6654468583746687,-0.684305106289124,-0.7064366824052489,-0.6966057436207883,-0.7066432628518476,-0.7246139530978688,-0.6959572081707345,-0.7180091217578048
-0.5708697926907191,-0.626334097995022,-0.9028219956567438,-0.9006781461847024,-0.8864220366871127,-0.8912624911979666,-0.6675640905425965,-0.7549291657741586,-0.7769343330272884,-0.8501373115546008,-0.8417676326741321,-0.6008108887590404,-0.6389426793684293,-0.6654420234028766,-0.6842693064046053,-0.7063891623808616,-0.6963494034736134,-0.7065741363925618,-0.7243081222767062,-0.6958679695842764,-0.7176911481657641
-0.5705512243768902,-0.6261746727221638,-0.9028151409797479,-0.9006732639462913,-0.8864185690409008,-0.8912326080870225,-0.6675464424355659,-0.7542154982090413,-0.7766261312815791,-0.8499320513612457,-0.8417128861514575,-0.6004651383146412,-0.6388819389933763,-0.6653690158256272,-0.6842447135634376,-0.7060421410534566,-0.6960945538459836,-0.7063102042331024,-0.7239505043711492,-0.6957718460603153,-0.7175443907596308
-0.5704340673094861,-0.6258781145960798,-0.902813162430529,-0.9006638508126562,-0.8864039698576907,-0.8912300753471499,-0.6675408613554233,-0.7541849189700185,-0.775963454863959,-0.8497395948806508,-0.841398006823207,-0.6004367024679346,-0.638565939279413,-0.665344999321134,-0.6841243308252722,-0.7060195990321376,-0.6960559746563855,-0.7060958572094829,-0.7234279104961463,-0.6957279190221273,-0.7172422659984927
-0.5704269750752516,-0.6258248646340733,-0.902799157760561,-0.9006600204558773,-0.8863907362813768,-0.8912181688652814,-0.6675214322684458,-0.7538087397008174,-0.7758420588206134,-0.849593155052372,-0.8411964385759384,-0.6003976067076323,-0.6384091882989049,-0.665202340524261,-0.6838500522546855,-0.7058352494968425,-0.6958601647615414,-0.7055132004195128,-0.7232952515727866,-0.6956648199585596,-0.7169380769197632
-0.5703740900091948,-0.6257912835231076,-0.9027966743004209,-0.9006460983676806,-0.8863862089164085,-0.8912090238019962,-0.6674117570601623,-0.7536590196541548,-0.7758041311567679,-0.8495716652911777,-0.84115259621322,-0.6003556919360964,-0.6381345483846538,-0.6651677360099132,-0.6837756261911353,-0.7056956516672034,-0.6958382021000756,-0.7053179626468098,-0.7231828453063316,-0.6955196108455252,-0.7168918697275144
-0.5703142204645124,-0.625783575892982,-0.902736787084084,-0.9006369359549116,-0.8863717600798945,-0.8911754436067474,-0.6672504377130797,-0.7534784066717566,-0.7757065006010019,-0.8495206302177303,-0.8410752693953389,-0.6002691702402694,-0.6380623356694414,-0.6650463914519946,-0.6837587161915875,-0.7056729933530591,-0.6957222717022292,-0.7051025748241327,-0.7231048432609734,-0.6955082850737575,-0.7166588438645081
-0.5701687990229904,-0.6257206124939239,-0.9027262834484485,-0.9006132072688292,-0.886368439838612,-0.8911709786409573,-0.6672197355120438,-0.7532258074234482,-0.7756516539558321,-0.8492400220430713,-0.8408567813203002,-0.6002329244702297,-0.6380376523312027,-0.6650425346700999,-0.6836804227045921,-0.705443816938705,-0.6956600103700735,-0.7050999177893575,-0.7224781158009251,-0.6952027308124609,-0.716511575345671
-0.5701328338825069,-0.6256722145595893,-0.9026968344120716,-0.9006085567955502,-0.8863682227126483,-0.891155010917288,-0.6671597517410844,-0.75292761487538,-0.7750635169350225,-0.8492244809625467,-0.8406991108639063,-0.6001703031789083,-0.6379553393857152,-0.6648232108442619,-0.6836506550304475,-0.705293464131285,-0.6955517546349417,-0.7050740648697823,-0.7221988464907713,-0.6950116333158636,-0.7164973702896612
-0.5701283876986759,-0.6256616472732942,-0.9026730978725311,-0.9005870762119411,-0.8863491906913163,-0.8910937102074888,-0.6670974131067091,-0.7526308695965359,-0.7750175599332788,-0.8491815230488434,-0.8406348847294313,-0.5999006240997876,-0.6379383032826677,-0.6647984723114132,-0.6836468278780132,-0.7051935730560863,-0.6954242594008236,-0.7049484160618734,-0.7221040459029351,-0.6949206967620636,-0.7163157565733643
-0.570065915480267,-0.6255908464885149,-0.9026670387491852,-0.9005775494175435,-0.8863428229516791,-0.8910678626787419,-0.6670056570743755,-0.7523620779158071,-0.7749283554611797,-0.8491234124887511,-0.8405283589518452,-0.5997737496092316,-0.6378639549650839,-0.664749129747016,-0.6834121715783503,-0.7051015047154234,-0.695281067608186,-0.7047511274448277,-0.7219257177604951,-0.6945408379734458,-0.7159054970915697
-0.5700266882246404,-0.6255014119912399,-0.9026666904980353,-0.9005468806529571,-0.8863319485253623,-0.8910393441640172,-0.6669372464494462,-0.7521905464190748,-0.7748391686834502,-0.8490712665428929,-0.840316326828989,-0.5997000795264065,-0.6376137040093944,-0.6645871026594874,-0.6833196158567467,-0.7050560550048844,-0.6946777531801479,-0.7044930071506719,-0.7218747379537579,-0.6944893764097967,-0.7155458276276114
-0.5698914979298157,-0.6254963289832252,-0.9026623353624471,-0.9005177853784163,-0.886317889483367,-0.8910198634818514,-0.6666224083435236,-0.752028832024604,-0.7747743762994774,-0.8489109634393972,-0.8403016127226842,-0.5996487389735019,-0.6373340341522935,-0.6645105352323658,-0.6832452049169364,-0.7049847365983553,-0.6946020424455008,-0.7041927726603128,-0.72185497430674,-0.6944890719372923,-0.7153318614221793
-0.5698577755314448,-0.6253986118416729,-0.9026518947769169,-0.9005136470285432,-0.8863157162653549,-0.890993250961616,-0.6665939789172615,-0.7519761653597271,-0.7746097165647731,-0.8487959816423216,-0.8401436979951338,-0.599552434948775,-0.6368731504406385,-0.6644135513580987,-0.6830837199797491,-0.7049683955462366,-0.6945318473259453,-0.7038345345068585,-0.721735896342914,-0.694410309917194,-0.7152903927739238
-0.5698270810281346,-0.6252351085244511,-0.9026453640380457,-0.9005097965132352,-0.8863138002891178,-0.8909929200146453,-0.6665859536340212,-0.7518376026133894,-0.7746079619174445,-0.8487524892313283,-0.8399638460543019,-0.5994760943909583,-0.6364855391767346,-0.6643871744282367,-0.6829776282857257,-0.7048786369119451,-0.6944978101178392,-0.7036947085082583,-0.7211433779302683,-0.693844413184639,-0.7149336438400253
-0.5695350489746906,-0.6252269404336366,-0.9026397481993524,-0.9005026995151525,-0.8862982857327955,-0.8909674959661256,-0.6665527758363395,-0.7518070212455318,-0.7745954097806922,-0.8487278261265925,-0.8398511190767305,-0.5994072350137376,-0.6364782202883291,-0.6643063380971855,-0.6829039535282623,-0.7048219296056064,-0.6938959541031825,-0.7036030996206902,-0.7211062093776995,-0.6935056142013853,-0.7148585884841345
-0.5694872395772651,-0.6250927668658034,-0.9026325071986977,-0.9005007421850428,-0.8862970989654382,-0.8909612031372267,-0.6665244258381783,-0.7517227835492076,-0.7744845662476313,-0.8486983306451173,-0.8397857272308205,-0.5991733916209997,-0.6364220032759893,-0.6643014163740132,-0.6827895797515432,-0.7047978758875876,-0.6936702870241476,-0.7035500790396864,-0.7210660549973665,-0.6933231425093888,-0.7148428194517908
-0.5694508723891555,-0.6249999230993857,-0.9026293638357273,-0.9004979911628358,-0.886296105637622,-0.8909560810835886,-0.6664290059233142,-0.7513736328128571,-0.7744769398482088,-0.8485597682935457,-0.8397612572556841,-0.5991134583877672,-0.6363193632280573,-0.6642163059429572,-0.68278013202116,-0.7046957273862743,-0.6931633321826747,-0.7033116120044439,-0.7210486492425799,-0.6931756271236929,-0.7146440105010442
-0.5693718746240267,-0.6246536501501412,-0.90262886576792,-0.9004908959447047,-0.8862858798112814,-0.8909519919101841,-0.6657360062965759,-0.7511967872677702,-0.7742303912445049,-0.8485305135664476,-0.8397101941978936,-0.599095321690172,-0.6362947853289096,-0.6641613915816592,-0.6827694555278649,-0.7044713019540798,-0.693042634019001,-0.7030619989811623,-0.720904260519879,-0.6930492224649956,-0.7143171834411843
-0.5691734422514402,-0.6243467557573004,-0.9026238325428978,-0.9004863649505505,-0.886282912753495,-0.8909460334000393,-0.6657069586288276,-0.7511572139256768,-0.7741446902230519,-0.8485183488619392,-0.8396935937955228,-0.5989824208120956,-0.636024525929258,-0.6639363552862151,-0.6826931777357989,-0.7044679353501275,-0.6926066453155875,-0.7029818322713824,-0.7203344682510286,-0.6930264495258252,-0.7142860386052993
-0.569140401783763,-0.6242705027973456,-0.9026143410441,-0.9004842594039852,-0.8862816823245278,-0.8909286955071087,-0.665706238984417,-0.7510835850369956,-0.774103721880687,-0.8484998598158839,-0.8396841517264848,-0.598919069084112,-0.6358639709005435,-0.66389641905776,-0.6823564729545581,-0.7044352651342313,-0.6920730809827715,-0.7027818415824991,-0.7202369260660859,-0.6928723937857989,-0.713851833520144
-0.5691265273739057,-0.6242379896764044,-0.9026131752754523,-0.9004745891102128,-0.8862719746051486,-0.8909281657748275,-0.6656761494729103,-0.750892739535485,-0.7739931656969516,-0.8484991286567396,-0.8396154193765034,-0.5988914589674729,-0.6357912416661122,-0.6638710341374336,-0.6823257948309404,-0.7044291972403389,-0.6919529260058027,-0.7027022678662467,-0.7201811533741109,-0.6926705654534897,-0.7136846955945032
-0.5690349940690584,-0.6241800531419959,-0.902597533792305,-0.9004730080176577,-0.8862653915644552,-0.8909236873582507,-0.6656274678528129,-0.7508710894781715,-0.7738961300356791,-0.8483618084629186,-0.8395664716810545,-0.5988415953443618,-0.635699549659994,-0.6637580714654377,-0.6822995978505374,-0.7044025623368381,-0.6917628015459634,-0.7025561505187743,-0.7201058050952077,-0.6925586028487768,-0.7135770779605436
-0.5690129465030627,-0.6241533395269389,-0.9025631989440691,-0.9004719473923241,-0.8862617420535885,-0.8909219751812014,-0.6652928391369404,-0.750767531346445,-0.7737092084229922,-0.8483436264252584,-0.8395486062755096,-0.5988211180426949,-0.6356712545456491,-0.6635883302028668,-0.6822797897676767,-0.7043346359998871,-0.6917600895357381,-0.7024556863256985,-0.7198613476853164,-0.692495384731895,-0.7135443009642942
-0.5688783148218448,-0.6241479956248102,-0.9025617382796173,-0.9004718470597429,-0.8862610850228134,-0.8909193926033381,-0.6651456980806674,-0.750667221266757,-0.7736807974956218,-0.8482765075594157,-0.8394930536530121,-0.5988125687353822,-0.6354172779661181,-0.6634846493682705,-0.6821214944942717,-0.704186034672782,-0.6914854706178805,-0.7021314067558249,-0.7196605144992858,-0.6923895857953114,-0.713534516891914
-0.5688558887924218,-0.6241250086046827,-0.9025568937650567,-0.9004708583207479,-0.8862416156391559,-0.8909081091342648,-0.664921446088647,-0.7504042988488426,-0.7736208423237543,-0.8482701735013257,-0.8393590069256016,-0.5987400581711323,-0.6354168054467251,-0.6634519655486348,-0.6821054284745445,-0.7041160737313809,-0.6910909671018165,-0.7021003907095221,-0.7193728731243201,-0.6923764911467966,-0.7128387411284522
-0.5688507678375145,-0.6240844432398156,-0.9025568401245874,-0.9004698962047385,-0.8862341340921815,-0.8909045020813408,-0.6647195945342462,-0.7503617006844439,-0.7735792188535162,-0.8482139664342255,-0.8392247462551145,-0.5986865759019663,-0.6353944534630406,-0.6634502435088356,-0.6821002168364448,-0.7040588102375213,-0.690708645010208,-0.702085187269566,-0.7192749239690029,-0.6923621569550245,-0.7124791847162638
-0.5688419818846643,-0.6240428170369007,-0.9025490779650082,-0.900469264080937,-0.8862250903392787,-0.8909002118117257,-0.6642636089899121,-0.7501473159705685,-0.7735113545203076,-0.8482074175269196,-0.8391735547704742,-0.5985434208304687,-0.6353442396677549,-0.66343459735296,-0.6820684809431216,-0.70405311022672,-0.690486146241942,-0.7020014311638489,-0.7191147081199805,-0.692315625798973,-0.7121089651808562
-0.5688340363514929,-0.6240101724777566,-0.9025342741534083,-0.9004581224356558,-0.8862199808741266,-0.8908964746883948,-0.6641897460596746,-0.7501454424701096,-0.7732859075219968,-0.8480594725924573,-0.8390890607061345,-0.5985410053864627,-0.6353411147087078,-0.6633858018108352,-0.6820625528325196,-0.7039860321365152,-0.6902192403312523,-0.7018232379628366,-0.7190836007373868,-0.691941393033787,-0.7117936025915081
-0.5688034987593162,-0.6239212283362796,-0.9025216213031917,-0.9004546172616141,-0.8862164876292284,-0.8908961504574213,-0.6639221968529089,-0.750107753250014,-0.7732762048750341,-0.8480534108315192,-0.8389996293529565,-0.5983732332726964,-0.6353386286695554,-0.6632685049759371,-0.6819942894259244,-0.7039718919104901,-0.6901097381665752,-0.7018018339978944,-0.7189699660110329,-0.6917015715570376,-0.7116685567229674
-0.5687190426761833,-0.6237950064568608,-0.9025090035592406,-0.900442945741429,-0.886216425236204,-0.8908950141338418,-0.6638693744534854,-0.7500126137238959,-0.7732313214831424,-0.8480422430117176,-0.838969126274595,-0.5983288059038672,-0.6352544166711337,-0.6632280264964312,-0.681932541765575,-0.7039620701470567,-0.6900876145870809,-0.7016427297859668,-0.7188154879010076,-0.6915023133566082,-0.7115502314075918
-0.5687095604402107,-0.623774736134597,-0.9025088537052488,-0.9004392982851313,-0.8862141631227729,-0.8908930890438772,-0.663795619107473,-0.7500107481539461,-0.773088470449906,-0.8479490029626705,-0.8389304630453664,-0.5982912150614231,-0.6352072015180648,-0.6632136084700757,-0.6819199091128171,-0.7039129562018475,-0.6899013480529423,-0.7015827673672749,-0.7187122984740238,-0.6913779761950205,-0.7115176621694795
-0.568542963446305,-0.623746731537511,-0.9025085219918072,-0.9004387558932355,-0.8862067136599002,-0.8908881721565818,-0.6633858314274084,-0.7499075936085686,-0.7729398897140977,-0.8479014279671973,-0.838911232404431,-0.5982601612651017,-0.6351983366362353,-0.6631778227164793,-0.6818766671353808,-0.7038960523132173,-0.6896636870173173,-0.7014966323525758,-0.718551549531854,-0.6907777702524248,-0.7114684181402984
-0.5685005996013043,-0.6236185312515171,-0.902504512932029,-0.9004279296226563,-0.8862038439956392,-0.8908746694155086,-0.6633568462061189,-0.749768249441087,-0.7728118462437221,-0.84790018627924,-0.8388851391585885,-0.598246828438699,-0.6351160868000243,-0.6631519505782238,-0.6818391178209514,-0.7037945140744946,-0.6896073581134979,-0.7014704600542236,-0.7183834144240485,-0.6907143986561725,-0.7114523098113217
-0.5683792755133991,-0.623415503688477,-0.9025022413720547,-0.9004225640959272,-0.8862038209149029,-0.8908546459690347,-0.6632927548434561,-0.7496718551824739,-0.7727912134216495,-0.847850802078902,-0.8388849095829977,-0.5982179978718077,-0.6351143609541687,-0.6629918478264272,-0.6818178518554814,-0.7036652729043684,-0.6895182121815754,-0.7014281887621752,-0.7182261012526534,-0.6906753592541969,-0.7111993466306015
-0.5683509554990568,-0.6234106649421391,-0.9025021466170097,-0.9004193299555516,-0.8861952706897887,-0.8908523019082834,-0.6628983916823187,-0.7495781415876703,-0.7727390487793224,-0.8478459782924975,-0.8388695841775794,-0.5981920340235836,-0.6350469211105613,-0.6629823811862835,-0.6817407927548216,-0.7036473576571979,-0.6893087979008065,-0.7009089924111397,-0.7174284455491625,-0.6905699069487203,-0.7110767961056332
-0.5681904386575438,-0.6234028962496039,-0.9025003516796674,-0.900417096612742,-0.8861939375993091,-0.8908490291864016,-0.662721369575762,-0.7494398226328045,-0.7727278290977394,-0.8478317624861716,-0.8387639243941915,-0.598154584239913,-0.6350248526990393,-0.662958499827479,-0.6817128002492769,-0.7035810024923608,-0.6891527785796032,-0.7008664166462033,-0.7173455893875025,-0.6903355741551007,-0.7107375890038178
-0.5679859159777686,-0.6233572122097542,-0.9024951637976256,-0.9003950871587008,-0.8861913825984139,-0.8908392002584086,-0.6626643126325844,-0.7494080150730728,-0.772676568279864,-0.8478017852260764,-0.8386296006756604,-0.5980747125221068,-0.6349911455644764,-0.6629339704317346,-0.6817019850799507,-0.7035391435893033,-0.6891090948752923,-0.7007119878051131,-0.7173080538028745,-0.6902705845696858,-0.710726267175242
-0.5678345784907516,-0.6233194781885271,-0.9024913615608029,-0.9003894383765751,-0.8861907210414887,-0.8908368446475765,-0.6624773455297427,-0.7492909604327646,-0.7725985563024141,-0.8477621174953768,-0.8384492361548374,-0.5980735538055575,-0.6349527761338195,-0.6629214594865369,-0.681669579580898,-0.7034673376265402,-0.6890100182155542,-0.7006140216642815,-0.7168012848192404,-0.690250078421922,-0.7106717482376484
-0.5677927062998003,-0.6233080138457688,-0.9024851131838999,-0.9003877153722074,-0.8861889955127553,-0.8908288154662976,-0.6624185182567743,-0.7492220997114417,-0.772508849502797,-0.8476434254189825,-0.8383801236988989,-0.5979680615373885,-0.6349320847534671,-0.6629056844570508,-0.6816655844051933,-0.7032780279308146,-0.6888472421307693,-0.7004218167243539,-0.7166982947313212,-0.6901998039404309,-0.7106555457278471
-0.5677789404820364,-0.6232400868985636,-0.9024849687743709,-0.9003848860762758,-0.8861822306413681,-0.8908249148250962,-0.6623965896983084,-0.7490609257586769,-0.7723108478485331,-0.8476399350226994,-0.838283200624784,-0.5979550567871383,-0.6347755272281405,-0.6628982518165853,-0.6816293600295903,-0.7032529323442932,-0.6888135325552113,-0.7004138772420437,-0.716679521323883,-0.6901862853290867,-0.7106499148093042
-0.5677535545244697,-0.6231761409086999,-0.9024804135583744,-0.9003760254931024,-0.8861812726518012,-0.8908128200071458,-0.6623878470585941,-0.7490226533708368,-0.7723014657346703,-0.8476161438638126,-0.8382757849687292,-0.5979023938861264,-0.6346960145285774,-0.6628825918351979,-0.6815211326771287,-0.7032136385171801,-0.6887902162027734,-0.7003931674346007,-0.7165200600701583,-0.6900855017700254,-0.7106308281474324
-0.5676786592588868,-0.623144989344898,-0.902474746371109,-0.9003735649101647,-0.8861789045101927,-0.8908027634776969,-0.6623753849213032,-0.7489879463279475,-0.772185613072556,-0.8475035600596958,-0.8382738269380028,-0.5977433437884818,-0.6346730259865687,-0.6627077006341092,-0.6815113165754321,-0.703185643190117,-0.6882914017193088,-0.700390257585625,-0.7164989624754454,-0.6896910864288185,-0.710514295848927
-0.5675826518895339,-0.6231361857143898,-0.9024742657438415,-0.9003657133564272,-0.8861749597587903,-0.8907831138293794,-0.6623379123655612,-0.7489607632919334,-0.7721701556151581,-0.8474972088536228,-0.8382716733523916,-0.597734290181868,-0.6345774848999766,-0.6626960494328741,-0.6814275204664838,-0.7031591410589968,-0.688263084484978,-0.7002671723331774,-0.7162743844580244,-0.6896894768212214,-0.7100609026211682
-0.5675787498232717,-0.6231222898525354,-0.9024596530694309,-0.9003639328866231,-0.8861701267870933,-0.8907740239865642,-0.6622291758290513,-0.7487951519499505,-0.7721503370465097,-0.8474764202550196,-0.8380995879996803,-0.5977054065551808,-0.6345087955669817,-0.6626010881691005,-0.6814222417141423,-0.7031098307520256,-0.6881137555045577,-0.7001008455846666,-0.7158713725868039,-0.6896367763503405,-0.7098300038615972
-0.5674920980531954,-0.6231112545061563,-0.9024595508727039,-0.9003559547239927,-0.8861690064125138,-0.8907610054272473,-0.6622234768647253,-0.7487874179729176,-0.7721117821275945,-0.8474494604920608,-0.8380899838839043,-0.5975776496357817,-0.6344178030643687,-0.6625602000896447,-0.68139010054255,-0.703090520787375,-0.6880667135143592,-0.7000881067588955,-0.7158683542471632,-0.6895799042907814,-0.7097900814049428
-0.5674729588525975,-0.6230599216598204,-0.9024568816004798,-0.9003522160509012,-0.8861686177493552,-0.8907567270519581,-0.6621602823340358,-0.7486787636103568,-0.7720764493756276,-0.8473769356317203,-0.8380842439563527,-0.5974663508009386,-0.6343891442929299,-0.6624728945121786,-0.6813746452426499,-0.703069045313106,-0.6880133607721569,-0.7000430527853243,-0.7158517628371697,-0.6895211272813859,-0.7096417672089592
