NoText_reg,BTR_noCVEM_K2,BTR_noCVEM_K5,BTR_noCVEM_K10,BTR_noCVEM_K15,BTR_noCVEM_K20,BTR_noCVEM_K25,BTR_noCVEM_K30,BTR_noCVEM_K40,BTR_noCVEM_K50
-0.08679817403498516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08679817403498516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08679817403498516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08679817403498516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08679817403498516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08679817403498516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08679817403498516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08679817403498516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08679817403498516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08679817403498516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0837362784867714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08112196912393643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07965738284040652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07863051356387975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0758898351686222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07563038732469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07539430576914508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0749462207521723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07449209949283611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07129236562114473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.07063065469147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06785401107957151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06702813521596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
