term,T1,T2,T3
1,0.0005578865002075119,0.00033787060533867533,0.3333707794282678
2,0.001181982420287751,0.0011202402332080176,0.33060230535851065
3,0.00038548318981168785,0.0005463934102401929,0.3320172968009024
4,0.3319728313901339,0.0007697382507420231,0.000371069999844182
5,0.3314776981356592,0.0013134628512248181,0.0010650414689031237
6,0.3326293739617297,0.0011142575377044378,0.0006718555258327463
7,0.00046526767520933034,0.3321258424019345,0.000551420850325269
8,0.0008588881624588438,0.3307172838148861,0.0005772424762093569
9,0.00047058856450215875,0.33195491089472123,0.0007729880912046842
