term,T1,T2,T3
1,0.0002913418988511973,0.33347142863323376,0.00024767332211952177
2,0.0006697827702453609,0.3309998631202009,0.0009805627040403854
3,0.000539846400412839,0.3318659171459174,0.00028641200933118
4,0.0007919677372502121,0.0003520922760637833,0.3320102018362076
5,0.0015376686742713571,0.0007567282004078149,0.33160115917261573
6,0.0008153909000385679,0.0006794310410779468,0.33295852318888347
7,0.3326825742153608,0.0002849065570344878,0.0003927522173646198
8,0.33103190274444166,0.0004463142674947471,0.000890142699433687
9,0.33163952465912805,0.0011433187585691957,0.0006325728500038332
