Zbar1,Zbar2,Zbar3,y,y_pred
0.4906000000000004,0.0001,0.5092999999999995,0.10446087079775657,0.04493195620464799
0.5592,0.0001,0.44070000000000037,0.2502988638446504,0.11366246130062099
0.44010000000000044,0.0002,0.5597,0.01605558834896348,-0.005630865144615027
0.5099999999999997,0.0001,0.4899000000000005,0.05002007598845282,0.06436886289359595
0.7436999999999993,0.0002,0.2560999999999999,0.4525392582224561,0.2985467055133669
0.5008000000000002,0.0,0.4992000000000003,-0.02749453053061446,0.05511811056604238
0.2801,0.008000000000000004,0.7118999999999996,0.3331156480532069,-0.16334173566868027
0.7103999999999996,0.0002,0.2894000000000005,0.49034455926421905,0.2651833553720268
0.12959999999999988,0.007800000000000007,0.8626000000000018,-0.41939240960147206,-0.31419454824183757
0.4910000000000005,0.0001,0.5088999999999995,-0.1729910398768535,0.045332717167306746
0.2802,0.008300000000000005,0.7114999999999997,-0.23629450174195954,-0.16314179486880676
0.22929999999999987,0.018299999999999993,0.7523999999999995,0.01637343802784308,-0.2108136087268361
0.7262999999999988,0.008200000000000004,0.2655,0.37490175295334294,0.2837736185499476
0.8227999999999986,0.0002,0.1769999999999999,0.800645920985013,0.377797185879132
0.6451999999999997,0.016300000000000002,0.33850000000000063,0.19513743769235137,0.2052125984695276
0.38070000000000054,0.018499999999999996,0.6008000000000003,-0.10656120303851457,-0.059059083987697686
0.32860000000000017,0.0091,0.6623000000000006,-0.015194417295988583,-0.11438371689587609
0.5632,0.007600000000000007,0.4292000000000008,0.10800654422059464,0.12016383490742955
0.6627000000000007,0.007800000000000007,0.32950000000000035,0.42627730922945317,0.2199196247415973
0.6705000000000007,0.0001,0.3294000000000004,0.21387459239332474,0.22517419916041534
0.5500999999999999,0.00030000000000000003,0.4496000000000002,0.07516053196104489,0.1046116497729406
0.15889999999999996,0.00030000000000000003,0.8407999999999989,-0.5753214839035801,-0.287332571707305
0.5530000000000002,0.007800000000000006,0.4392000000000003,0.023845262994752314,0.11001093073243792
0.4295000000000005,0.019699999999999995,0.5508000000000002,0.058239676172847865,-0.009767244306496115
