term,T1,T2,T3
1,0.00032974650271986374,0.00024237840356234802,0.3332850430008671
2,0.000993132281801293,0.0008271308516095775,0.33067922069069344
3,0.0004689223706235506,0.0005064452627541722,0.3315611917292278
4,0.0009747675523547753,0.3315461408315247,0.0005589349574443794
5,0.0012625464934798772,0.3315691393818309,0.0009852523923397486
6,0.0009338480427428339,0.3328539599899225,0.0005873088963472962
7,0.3325637517505212,0.0004350487893607459,0.000594174130804347
8,0.3307496712666806,0.0013314855200976163,0.0005151106555227883
9,0.33172361373907605,0.000688270969337401,0.001233763546753066
