term,T1,T2,T3
1,0.001825939618358652,0.00037886631711359564,0.33123163157469426
2,0.0006971326310172092,0.00033557801230375985,0.3341812686031355
3,0.001733929018304548,0.0005833629311257026,0.33201708506585265
4,0.3316945922696783,0.0003864773711360728,0.0005937465657257289
5,0.33287652918627464,0.00041483259672866877,0.0002899708928786522
6,0.3283904383903647,0.0014356346358195009,0.0006727981431799674
7,0.0014462974494369454,0.3313078284914167,0.00041094638258438846
8,0.0008700820139430003,0.33359193903097506,0.00015730792015704296
9,0.00046505942262199126,0.3315654806133812,0.00044524485179157593
