coef,est
omega1,1.0286587912929601
omega2,-1.1401291223631063
omega3,0.0719662478181536
omega4,-0.0014503850316506396
omega5,-0.06143937442272332
omega6,0.02379266083936839
omega7,1.0454281921040518
