Zbar1,Zbar2,Zbar3,ZbarX12,ZbarX22,ZbarX32,X1,y,y_pred,p_pred
0.6517999999999999,0.00019999999999999993,0.34800000000000003,-0.3359178331803125,-0.00010307389787674513,-0.1793485823055366,-1.3178487207619962,0.0,0.0,0.3348803124481216
0.5309999999999999,0.0,0.4690000000000001,-0.08395989676528519,-0.0,-0.07415666964768129,-1.3178487207619962,0.0,0.0,0.31015626976873545
0.3895999999999999,0.0,0.6104,-0.03539176331884281,-0.0,-0.055449518300363605,-1.3178487207619962,1.0,0.0,0.2820550757967428
0.47899999999999987,0.0,0.5210000000000001,-0.1327886203751992,-0.0,-0.14443188145193905,-1.3178487207619962,1.0,0.0,0.2992780568594428
0.37800000000000006,0.0,0.622,0.14788200316682862,0.0,0.24334022743324707,-1.3178487207619962,0.0,0.0,0.28119434943856597
0.7015999999999999,0.0,0.2984,-0.02685273298714901,-0.0,-0.011420831703770333,-1.3178487207619962,1.0,0.0,0.3464303646150403
0.3688000000000002,0.0,0.6311999999999999,0.04015755706501729,0.0,0.06872952825227466,-1.3178487207619962,0.0,0.0,0.2786144656712982
0.2283999999999999,0.0,0.7716000000000001,0.18809500130369053,0.0,0.6354382793604539,-1.3178487207619962,0.0,0.0,0.25494780781524246
0.36920000000000014,0.0,0.6307999999999999,0.41583270966888636,0.0,0.7104747379716505,-1.3178487207619962,1.0,0.0,0.2816608540243888
0.44019999999999987,0.0,0.5598000000000001,-0.08504500781487356,-0.0,-0.10815128435885106,-1.3178487207619962,1.0,0.0,0.29171613595114254
0.5910000000000001,0.0,0.40899999999999986,0.05535696465574029,0.0,0.03830964220676441,-1.3178487207619962,1.0,0.0,0.3231105446891534
0.4602,0.0,0.5398000000000001,-0.38834541257621086,-0.0,-0.45551684856288277,-1.3178487207619962,0.0,0.0,0.2940582693561824
0.6722000000000001,0.0,0.3277999999999999,-1.3945293595614536,-0.0,-0.6800457067305032,-1.3178487207619962,1.0,0.0,0.3369717002365909
0.8612,0.0,0.13879999999999998,-1.2353530971242,-0.0,-0.19910242670789471,-1.3178487207619962,0.0,0.0,0.3811212568053657
0.562,0.0002000000000000001,0.43779999999999997,0.36008923446455676,0.00012814563504076758,0.2805107951042401,-1.3178487207619962,1.0,0.0,0.3181715876243307
0.4292,0.0,0.5708,0.36615637393970035,0.0,0.48695726524879057,-1.3178487207619962,0.0,0.0,0.2923324836024249
0.3496000000000001,0.008999999999999994,0.6413999999999997,-0.06969452052195217,-0.0017941953223614673,-0.12786631997362727,-1.1994342000927734,0.0,0.0,0.2970811355840851
0.33920000000000017,0.0,0.6607999999999998,-0.3501107642514044,-0.0,-0.682055403942594,-1.3178487207619962,0.0,0.0,0.2695395482991524
0.39940000000000003,0.0,0.6005999999999999,0.3288939332109689,0.0,0.49457610487358006,-1.3178487207619962,1.0,0.0,0.28651782627841443
0.4409999999999999,0.0,0.559,-0.18630450941495968,-0.0,-0.23615469560762473,-1.3178487207619962,0.0,0.0,0.29127554942746603
0.3512,0.0,0.6487999999999999,-0.3710005341038803,-0.0,-0.6853791188114963,-1.3178487207619962,0.0,0.0,0.2717961995048139
0.6304,0.009399999999999999,0.3602,-1.5523143001459623,-0.023146818561821134,-0.8869663878689334,-1.1994342000927734,0.0,0.0,0.35258848688681976
0.34000000000000025,0.0,0.6599999999999998,0.12916260746260771,0.0,0.25072741448623825,-1.3178487207619962,1.0,0.0,0.273945409141524
0.5504,0.0,0.44959999999999994,0.9380784838889861,0.0,0.766279226665131,-1.3178487207619962,1.0,0.0,0.3181438364952032
0.48179999999999984,0.0,0.5182000000000002,-0.779286766780034,-0.0,-0.8381618981847527,-1.3178487207619962,1.0,0.0,0.2965820507738064
0.5307999999999999,0.0,0.4692,-0.8546324631841659,-0.0,-0.7554513031763577,-1.3178487207619962,0.0,0.0,0.30689577152258624
0.5700000000000001,0.0004000000000000001,0.42960000000000004,0.1337676120068312,9.387200842584647e-5,0.1008185370493591,-1.3178487207619962,0.0,0.0,0.31892399646826186
0.29579999999999995,0.0,0.7041999999999999,-0.2795998763323342,-0.0,-0.6656329713090932,-1.3178487207619962,0.0,0.0,0.26149900795093695
0.7121999999999998,0.0,0.28780000000000017,-0.41667009238778663,-0.0,-0.16837637263297542,-1.3178487207619962,0.0,0.0,0.3480106106304237
0.8424,0.0,0.1575999999999999,-1.004702916586535,-0.0,-0.18796436331201072,-1.3178487207619962,0.0,0.0,0.3768718174007703
0.552,0.0,0.44799999999999995,-0.244326841307712,-0.0,-0.1982942480178532,-1.3178487207619962,0.0,0.0,0.3138848539378313
0.5194000000000002,0.0,0.48059999999999975,-0.4116585902500895,-0.0,-0.38090704365458766,-1.3178487207619962,0.0,0.0,0.3063350597755917
0.6824000000000002,0.0,0.3175999999999998,0.04502816996862927,0.0,0.020956838777896603,-1.3178487207619962,1.0,0.0,0.34243322213711785
0.4190000000000001,0.0,0.5809999999999998,0.5661041727365834,0.0,0.7849797717421355,-1.3178487207619962,0.0,0.0,0.29172102565987834
0.5718000000000002,0.0,0.4281999999999999,0.06065680485422091,0.0,0.04542365134413673,-1.3178487207619962,0.0,0.0,0.319141399211514
0.4891999999999999,0.00020000000000000012,0.5106000000000002,-0.18174288731249455,-7.430207984975254e-5,-0.18969320985641816,-1.3178487207619962,0.0,0.0,0.30106668994055397
0.6836000000000001,0.0,0.31639999999999985,-0.44652453312890666,-0.0,-0.20667109754532764,-1.3178487207619962,0.0,0.0,0.3416332040542541
0.6398,0.00019999999999999996,0.36,0.5730655500856786,0.00017913896532843965,0.32245013759119145,-1.3178487207619962,0.0,0.0,0.3346850242888559
0.6621999999999999,0.0,0.33780000000000004,0.3603702129622097,0.0,0.18383125632533145,-1.3178487207619962,0.0,0.0,0.3388603536740723
0.6008000000000001,0.0,0.39919999999999994,-0.4201322083156353,-0.0,-0.2791557549261011,-1.3178487207619962,0.0,0.0,0.323660162795957
0.5297999999999998,0.00019999999999999996,0.47000000000000014,0.7327373591757078,0.00027660904461144126,0.6500312548368873,-1.3178487207619962,1.0,0.0,0.3132969616557839
0.6702000000000001,0.0,0.3297999999999999,-0.08491526288840662,-0.0,-0.04178611414592135,-1.3178487207619962,0.0,0.0,0.33951738301043055
